x,y,z,directionX,directionY,directionZ,q_magnitude
-2,0,-0.5,0.503961,-0.195836,0.841232,1.58554e-05
-1.75,0.25,-0.25,0.422664,-0.311017,0.851248,4.08237e-06
-2.5,-0.5,0.5,0.309615,-0.359974,0.88009,3.57247e-06
-2.25,-0.25,0.75,0.274672,-0.30303,0.912539,1.20432e-06
-2,-0.5,1,0.211721,-0.44802,0.868592,2.3732e-06
-1.75,-0.25,1.25,0.1885,-0.366628,0.911072,7.40593e-07
-2.5,0,1,0.321572,-0.356863,0.877063,2.29345e-06
-2.25,0.25,1.25,0.342918,-0.27793,0.897308,6.99122e-07
-2,0,0.5,0.389524,-0.339077,0.856328,4.83556e-06
-1.75,0.25,0.75,0.345298,-0.33304,0.877413,1.33172e-06
-2.5,-0.5,1.5,0.14199,-0.443308,0.885052,1.15612e-06
-2,0,1.5,0.233466,-0.43877,0.867741,1.48482e-06
-2.5,0.5,-1.5,0.59085,0.0297602,0.806232,4.57029e-05
-2.25,0.75,-1.25,0.565425,-0.206802,0.798453,9.88339e-06
-2,0.5,-1,0.584066,-0.0479587,0.810288,3.12348e-05
-1.75,0.75,-0.75,0.537176,-0.252515,0.804784,6.8505e-06
-2.5,1,-1,0.608349,0.0217125,0.793373,2.53351e-05
-2.25,1.25,-0.75,0.603355,-0.180222,0.776842,5.39106e-06
-2,1,-1.5,0.628468,0.0955645,0.771942,5.98701e-05
-1.75,1.25,-1.25,0.624632,-0.193942,0.756453,1.11265e-05
-2.5,0.5,-0.5,0.545609,-0.109806,0.830815,1.36384e-05
-2.25,0.75,-0.25,0.518124,-0.218182,0.827009,3.41778e-06
-2,0.5,0,0.518737,-0.204303,0.830164,9.35845e-06
-1.75,0.75,0.25,0.476347,-0.28596,0.831457,2.27984e-06
-2.5,1,0,0.559804,-0.110555,0.821217,7.94667e-06
-2.25,1.25,0.25,0.563724,-0.19211,0.803311,1.86711e-06
-2,1,-0.5,0.603011,-0.0588816,0.795557,1.72996e-05
-1.75,1.25,-0.25,0.57987,-0.234074,0.780359,3.68151e-06
-2.5,0.5,0.5,0.460737,-0.241246,0.854121,4.3632e-06
-2.25,0.75,0.75,0.465153,-0.236787,0.852974,1.17498e-06
-2,0.5,1,0.407077,-0.33351,0.850329,2.89964e-06
-1.75,0.75,1.25,0.411659,-0.305677,0.858545,7.30789e-07
-2.5,1,1,0.477743,-0.234551,0.84661,2.60612e-06
-2.25,1.25,1.25,0.513498,-0.213972,0.830985,6.35909e-07
-2,1,0.5,0.53554,-0.202597,0.819848,5.38717e-06
-1.75,1.25,0.75,0.526604,-0.259822,0.809432,1.20306e-06
-2.5,0.5,1.5,0.341379,-0.347754,0.873228,1.42071e-06
-2,1,1.5,0.430846,-0.3179,0.844578,1.68651e-06
-2.5,1.5,-1.5,0.644381,0.146822,0.750477,4.5758e-05
-2,1.5,-1,0.650993,0.0838075,0.754443,3.10687e-05
-2.5,1.5,-0.5,0.624266,0.0220278,0.780901,1.39618e-05
-2,1.5,0,0.62091,-0.0601386,0.781572,9.49843e-06
-2.5,1.5,0.5,0.575938,-0.104833,0.810743,4.55571e-06
-2,1.5,1,0.554964,-0.190523,0.809763,3.01395e-06
-2.5,1.5,1.5,0.49894,-0.220012,0.838244,1.5109e-06
-1.5,-1.5,-1.5,0.429346,-0.226115,0.874377,4.70386e-05
-1.25,-1.25,-1.25,0.225383,-0.449811,0.864218,1.11012e-05
-1,-1.5,-1,0.380276,-0.33102,0.863607,3.10566e-05
-0.75,-1.25,-0.75,0.119112,-0.528477,0.84055,7.23701e-06
-1.5,-1,-1,0.439046,-0.258261,0.860546,2.90684e-05
-1.25,-0.75,-0.75,0.253833,-0.436802,0.863002,7.29273e-06
-1,-1,-1.5,0.489175,-0.167792,0.855893,7.13063e-05
-0.75,-0.75,-1.25,0.326651,-0.44471,0.833985,1.41849e-05
-1.5,-1.5,-0.5,0.294007,-0.405075,0.865721,1.26277e-05
-1.25,-1.25,-0.25,0.050461,-0.486549,0.872195,3.7687e-06
-1,-1.5,0,0.208749,-0.490411,0.846121,8.43965e-06
-0.75,-1.25,0.25,-0.0776053,-0.539921,0.838131,2.19005e-06
-1.5,-1,0,0.295658,-0.42281,0.856632,8.23714e-06
-1.25,-0.75,0.25,0.111732,-0.460585,0.880555,2.35865e-06
-1,-1,-0.5,0.390183,-0.359248,0.847761,1.97997e-05
-0.75,-0.75,-0.25,0.156046,-0.51561,0.842494,4.49283e-06
-1.5,-1.5,0.5,0.0783505,-0.524858,0.847576,3.58004e-06
-1.25,-1.25,0.75,-0.105405,-0.469905,0.876401,1.188e-06
-1,-1.5,1,-0.0342458,-0.574328,0.817908,2.26157e-06
-0.75,-1.25,1.25,-0.234571,-0.496699,0.835623,6.73829e-07
-1.5,-1,1,0.0875389,-0.525042,0.846562,2.34852e-06
-1.25,-0.75,1.25,-0.00604294,-0.449118,0.893452,7.29525e-07
-1,-1,0.5,0.217945,-0.501778,0.837089,5.30634e-06
-0.75,-0.75,0.75,0.00750729,-0.526133,0.850369,1.35068e-06
-1.5,-1.5,1.5,-0.1813,-0.554615,0.812116,1.04436e-06
-1,-1,1.5,-0.0152323,-0.571658,0.820351,1.44682e-06
-1.5,-0.5,-1.5,0.529838,-0.0963205,0.842612,6.47734e-05
-1.25,-0.25,-1.25,0.416003,-0.353329,0.837914,1.36021e-05
-1,-0.5,-1,0.512364,-0.202244,0.834614,4.26996e-05
-0.75,-0.25,-0.75,0.350237,-0.448079,0.822532,8.81743e-06
-1.5,0,-1,0.552919,-0.126077,0.823641,3.69221e-05
-1.25,0.25,-0.75,0.453322,-0.346449,0.821262,8.10526e-06
-1,0,-1.5,0.583108,-0.0322076,0.811756,8.74132e-05
-0.75,0.25,-1.25,0.500936,-0.344407,0.794007,1.60306e-05
-1.5,-0.5,-0.5,0.45161,-0.283867,0.845854,1.78935e-05
-1.25,-0.25,-0.25,0.300196,-0.417174,0.857816,4.51304e-06
-1,-0.5,0,0.405168,-0.376547,0.833098,1.18542e-05
-0.75,-0.25,0.25,0.220757,-0.500839,0.836915,2.62088e-06
-1.5,0,0,0.466311,-0.297455,0.833111,1.07017e-05
-1.25,0.25,0.25,0.360186,-0.392824,0.846141,2.562e-06
-1,0,-0.5,0.53551,-0.226409,0.813614,2.47264e-05
-0.75,0.25,-0.25,0.392294,-0.440312,0.807608,4.98568e-06
-1.5,-0.5,0.5,0.30527,-0.429618,0.849846,5.14566e-06
-1.25,-0.25,0.75,0.192359,-0.434558,0.879862,1.38997e-06
-1,-0.5,1,0.236641,-0.503368,0.831037,3.22445e-06
-0.75,-0.25,1.25,0.108712,-0.501217,0.858466,7.90197e-07
-1.5,0,1,0.324218,-0.426257,0.844504,3.09755e-06
-1.25,0.25,1.25,0.278787,-0.404423,0.871045,7.87116e-07
-1,0,0.5,0.427427,-0.382507,0.819143,6.80301e-06
-0.75,0.25,0.75,0.299414,-0.476281,0.826745,1.49071e-06
-1.5,-0.5,1.5,0.109978,-0.517507,0.848582,1.48849e-06
-1,0,1.5,0.263742,-0.490814,0.830387,1.88479e-06
-1.5,0.5,-1.5,0.609065,0.0348677,0.792354,7.41709e-05
-1.25,0.75,-1.25,0.568211,-0.260081,0.780701,1.3913e-05
-1,0.5,-1,0.616087,-0.0647495,0.785012,4.7982e-05
-0.75,0.75,-0.75,0.532467,-0.354652,0.76857,9.11099e-06
-1.5,1,-1,0.637504,0.0106699,0.770373,3.90387e-05
-1.25,1.25,-0.75,0.60484,-0.262444,0.751859,7.47504e-06
-1,1,-1.5,0.654011,0.0982749,0.750074,9.00398e-05
-0.75,1.25,-1.25,0.638054,-0.25368,0.727003,1.54016e-05
-1.5,0.5,-0.5,0.574913,-0.145938,0.805094,2.08924e-05
-1.25,0.75,-0.25,0.498333,-0.331885,0.800947,4.5162e-06
-1,0.5,0,0.559812,-0.237974,0.793712,1.3573e-05
-0.75,0.75,0.25,0.453258,-0.424011,0.784074,2.67598e-06
-1.5,1,0,0.595273,-0.152938,0.788834,1.15338e-05
-1.25,1.25,0.25,0.547232,-0.311383,0.776903,2.32594e-06
-1,1,-0.5,0.644697,-0.0840226,0.759807,2.56293e-05
-0.75,1.25,-0.25,0.57536,-0.353005,0.7378,4.6259e-06
-1.5,0.5,0.5,0.484609,-0.298857,0.822094,6.14573e-06
-1.25,0.75,0.75,0.426663,-0.36479,0.827579,1.38511e-06
-1,0.5,1,0.453413,-0.374234,0.808929,3.81179e-06
-0.75,0.75,1.25,0.378195,-0.436048,0.816597,8.03408e-07
-1.5,1,1,0.507053,-0.287476,0.81256,3.43525e-06
-1.25,1.25,1.25,0.486631,-0.32858,0.80946,7.28954e-07
-1,1,0.5,0.585495,-0.235234,0.775796,7.25732e-06
-0.75,1.25,0.75,0.513924,-0.392493,0.762779,1.40399e-06
-1.5,0.5,1.5,0.350738,-0.410667,0.841626,1.81082e-06
-1,1,1.5,0.479883,-0.347384,0.805628,2.07446e-06
-1.5,1.5,-1.5,0.665153,0.160817,0.729184,7.18571e-05
-1,1.5,-1,0.689022,0.0703606,0.721317,4.57051e-05
-1.5,1.5,-0.5,0.661665,-0.00206707,0.749796,2.0495e-05
-1,1.5,0,0.670216,-0.0882047,0.736906,1.30706e-05
-1.5,1.5,0.5,0.615414,-0.146791,0.774415,6.17331e-06
-1,1.5,1,0.608785,-0.213172,0.764158,3.83417e-06
-1.5,1.5,1.5,0.530735,-0.260349,0.80656,1.88383e-06
-0.5,-1.5,-1.5,0.441862,-0.231745,0.866633,7.61333e-05
-0.25,-1.25,-1.25,0.231576,-0.519489,0.822498,1.39619e-05
0,-1.5,-1,0.407426,-0.306476,0.860277,5.31599e-05
0.25,-1.25,-0.75,0.185381,-0.55646,0.80993,7.85156e-06
-0.5,-1,-1,0.462616,-0.264731,0.846111,4.87627e-05
-0.25,-0.75,-0.75,0.239116,-0.528588,0.814505,8.56991e-06
0,-1,-1.5,0.503835,-0.145384,0.851477,0.000111886
0.25,-0.75,-1.25,0.342769,-0.461907,0.818017,1.50101e-05
-0.5,-1.5,-0.5,0.326212,-0.412488,0.850552,2.11859e-05
-0.25,-1.25,-0.25,0.0158406,-0.585358,0.81062,4.04349e-06
0,-1.5,0,0.289395,-0.455875,0.841682,1.41335e-05
0.25,-1.25,0.25,-0.080345,-0.626588,0.775198,2.41861e-06
-0.5,-1,0,0.345118,-0.43226,0.833094,1.28878e-05
-0.25,-0.75,0.25,0.0691985,-0.590238,0.804258,2.55639e-06
0,-1,-0.5,0.436283,-0.325692,0.838798,3.16143e-05
0.25,-0.75,-0.25,0.179546,-0.597673,0.781377,5.00995e-06
-0.5,-1.5,0.5,0.142045,-0.542381,0.828037,5.46563e-06
-0.25,-1.25,0.75,-0.195138,-0.573764,0.795434,1.24887e-06
0,-1.5,1,0.103509,-0.558692,0.82289,3.44015e-06
0.25,-1.25,1.25,-0.27069,-0.587147,0.76288,6.55791e-07
-0.5,-1,1,0.157843,-0.550611,0.819703,3.33475e-06
-0.25,-0.75,1.25,-0.0904637,-0.571221,0.815796,7.36978e-07
0,-1,0.5,0.31492,-0.472238,0.823296,8.3813e-06
0.25,-0.75,0.75,-0.0240201,-0.637209,0.770317,1.41321e-06
-0.5,-1.5,1.5,-0.117879,-0.590252,0.798566,1.37179e-06
0,-1,1.5,0.132772,-0.565731,0.813831,1.97004e-06
-0.5,-0.5,-1.5,0.548708,-0.0979855,0.830252,0.000100312
-0.25,-0.25,-1.25,0.422731,-0.426096,0.799838,1.74105e-05
0,-0.5,-1,0.535601,-0.177615,0.825581,6.72008e-05
0.25,-0.25,-0.75,0.383359,-0.502565,0.774897,9.93992e-06
-0.5,0,-1,0.581064,-0.129163,0.803543,5.78289e-05
-0.25,0.25,-0.75,0.443094,-0.449964,0.775371,9.57454e-06
0,0,-1.5,0.598768,-0.0181993,0.800716,0.000129622
0.25,0.25,-1.25,0.514976,-0.38014,0.768305,1.77586e-05
-0.5,-0.5,-0.5,0.487381,-0.287041,0.824662,2.83297e-05
-0.25,-0.25,-0.25,0.287117,-0.53403,0.79522,4.96755e-06
0,-0.5,0,0.472196,-0.342841,0.81209,1.8031e-05
0.25,-0.25,0.25,0.212231,-0.621224,0.754346,3.05403e-06
-0.5,0,0,0.518889,-0.301525,0.799898,1.56116e-05
-0.25,0.25,0.25,0.339694,-0.535822,0.772983,2.8884e-06
0,0,-0.5,0.576055,-0.19333,0.794219,3.61473e-05
0.25,0.25,-0.25,0.407738,-0.542512,0.734459,5.85091e-06
-0.5,-0.5,0.5,0.369622,-0.444277,0.816087,7.50109e-06
-0.25,-0.25,0.75,0.143922,-0.578139,0.803145,1.50493e-06
0,-0.5,1,0.349696,-0.474884,0.807588,4.56259e-06
0.25,-0.25,1.25,0.0810519,-0.640473,0.763691,7.95065e-07
-0.5,0,1,0.398141,-0.440956,0.804389,4.17783e-06
-0.25,0.25,1.25,0.235001,-0.547563,0.803087,8.18875e-07
0,0,0.5,0.508717,-0.348062,0.787439,9.8109e-06
0.25,0.25,0.75,0.272964,-0.618014,0.737258,1.61615e-06
-0.5,-0.5,1.5,0.184013,-0.546456,0.817022,1.92224e-06
0,0,1.5,0.387275,-0.466994,0.794943,2.38971e-06
-0.5,0.5,-1.5,0.633605,0.0341539,0.772902,0.000109353
-0.25,0.75,-1.25,0.575717,-0.332315,0.747073,1.82381e-05
0,0.5,-1,0.639777,-0.049278,0.766979,7.01554e-05
0.25,0.75,-0.75,0.548181,-0.435442,0.714064,1.04902e-05
-0.5,1,-1,0.672792,0.00185627,0.73983,5.82621e-05
-0.25,1.25,-0.75,0.610396,-0.359753,0.705688,9.27393e-06
0,1,-1.5,0.676168,0.0980285,0.730197,0.000129566
0.25,1.25,-1.25,0.644581,-0.309127,0.699254,1.8027e-05
-0.5,0.5,-0.5,0.615,-0.152243,0.773691,3.09032e-05
-0.25,0.75,-0.25,0.493429,-0.458152,0.73934,5.2757e-06
0,0.5,0,0.617206,-0.209256,0.758465,1.92532e-05
0.25,0.75,0.25,0.444096,-0.559095,0.700137,3.27224e-06
-0.5,1,0,0.649172,-0.161354,0.743331,1.59241e-05
-0.25,1.25,0.25,0.548171,-0.44869,0.705823,2.84104e-06
0,1,-0.5,0.683843,-0.0731828,0.72595,3.5356e-05
0.25,1.25,-0.25,0.586307,-0.46583,0.662757,6.01997e-06
-0.5,0.5,0.5,0.55075,-0.305131,0.776897,8.43465e-06
-0.25,0.75,0.75,0.408238,-0.508395,0.758206,1.58081e-06
0,0.5,1,0.546211,-0.338168,0.766352,4.99644e-06
0.25,0.75,1.25,0.358206,-0.599332,0.715884,8.35463e-07
-0.5,1,1,0.579179,-0.286818,0.763077,4.41074e-06
-0.25,1.25,1.25,0.472795,-0.470265,0.745195,7.65757e-07
0,1,0.5,0.654235,-0.202858,0.728578,9.92935e-06
0.25,1.25,0.75,0.506341,-0.544054,0.669047,1.55618e-06
-0.5,0.5,1.5,0.427831,-0.42071,0.799977,2.22527e-06
0,1,1.5,0.578669,-0.314284,0.752574,2.46163e-06
-0.5,1.5,-1.5,0.695901,0.157788,0.700589,0.000102661
0,1.5,-1,0.720459,0.0680809,0.690147,6.13572e-05
-0.5,1.5,-0.5,0.707697,-0.0156638,0.706342,2.84744e-05
0,1.5,0,0.721617,-0.0711394,0.688628,1.79204e-05
-0.5,1.5,0.5,0.6775,-0.149119,0.720248,8.15228e-06
0,1.5,1,0.68585,-0.174872,0.70642,4.67066e-06
-0.5,1.5,1.5,0.602679,-0.250155,0.75776,2.198e-06
0.5,-1.5,-1.5,0.445011,-0.168573,0.879516,0.000119486
0.75,-1.25,-1.25,0.296682,-0.476626,0.827531,1.52045e-05
1,-1.5,-1,0.389362,-0.260718,0.883416,7.54692e-05
1.25,-1.25,-0.75,0.246776,-0.486193,0.838283,1.52486e-05
0.5,-1,-1,0.478469,-0.207044,0.853347,7.14683e-05
0.75,-0.75,-0.75,0.291207,-0.512708,0.807669,9.20794e-06
1,-1,-1.5,0.521573,-0.120452,0.844661,0.000176619
1.25,-0.75,-1.25,0.383631,-0.400858,0.83195,2.97082e-05
0.5,-1.5,-0.5,0.373354,-0.339351,0.863393,3.5146e-05
0.75,-1.25,-0.25,0.0536317,-0.58967,0.805862,4.16321e-06
1,-1.5,0,0.350713,-0.319051,0.880459,2.36946e-05
1.25,-1.25,0.25,0.00137671,-0.631106,0.775696,3.2167e-06
0.5,-1,0,0.417447,-0.346449,0.840066,2.08662e-05
0.75,-0.75,0.25,0.0746012,-0.638576,0.765934,2.68255e-06
1,-1,-0.5,0.418967,-0.301688,0.856417,4.82842e-05
1.25,-0.75,-0.25,0.231806,-0.565629,0.79141,1.0411e-05
0.5,-1.5,0.5,0.266349,-0.465881,0.843809,9.37649e-06
0.75,-1.25,0.75,-0.114494,-0.638189,0.761318,1.32134e-06
1,-1.5,1,0.27162,-0.430322,0.86084,5.91438e-06
1.25,-1.25,1.25,-0.271465,-0.609619,0.744763,7.6493e-07
0.5,-1,1,0.316196,-0.470046,0.824061,5.09243e-06
0.75,-0.75,1.25,-0.0814055,-0.680574,0.728143,8.36534e-07
1,-1,0.5,0.399605,-0.337418,0.852329,1.26915e-05
1.25,-0.75,0.75,-0.0374043,-0.705265,0.707957,1.86991e-06
0.5,-1.5,1.5,0.105415,-0.544367,0.832197,2.13854e-06
1,-1,1.5,0.314857,-0.448546,0.836464,3.07573e-06
0.5,-0.5,-1.5,0.549643,-0.0462864,0.834116,0.000146609
0.75,-0.25,-1.25,0.459051,-0.416151,0.784914,1.93154e-05
1,-0.5,-1,0.520219,-0.171108,0.836716,8.90641e-05
1.25,-0.25,-0.75,0.421762,-0.452625,0.785651,1.91653e-05
0.5,0,-1,0.595035,-0.0962331,0.797917,8.11747e-05
0.75,0.25,-0.75,0.457057,-0.494913,0.739027,1.09337e-05
1,0,-1.5,0.624659,-0.0120927,0.780804,0.000200363
1.25,0.25,-1.25,0.536179,-0.350125,0.768065,3.43876e-05
0.5,-0.5,-0.5,0.517258,-0.233501,0.82336,4.17457e-05
0.75,-0.25,-0.25,0.291217,-0.600902,0.744385,5.54016e-06
1,-0.5,0,0.498708,-0.220572,0.838235,2.78331e-05
1.25,-0.25,0.25,0.230204,-0.663489,0.711891,4.19144e-06
0.5,0,0,0.567896,-0.230959,0.790033,2.33799e-05
0.75,0.25,0.25,0.315578,-0.639045,0.70145,3.34978e-06
1,0,-0.5,0.557261,-0.226964,0.798716,5.44906e-05
1.25,0.25,-0.25,0.411247,-0.562761,0.717061,1.28538e-05
0.5,-0.5,0.5,0.459906,-0.359106,0.812114,1.14669e-05
0.75,-0.25,0.75,0.160455,-0.680087,0.715357,1.69157e-06
1,-0.5,1,0.463057,-0.344373,0.816692,6.83293e-06
1.25,-0.25,1.25,0.0236778,-0.740031,0.672156,1.00258e-06
0.5,0,1,0.513995,-0.35499,0.780892,5.74636e-06
0.75,0.25,1.25,0.204729,-0.706062,0.67791,9.66714e-07
1,0,0.5,0.555278,-0.240475,0.796139,1.38252e-05
1.25,0.25,0.75,0.207784,-0.744487,0.63448,2.18998e-06
0.5,-0.5,1.5,0.354857,-0.476736,0.804238,2.66872e-06
1,0,1.5,0.514604,-0.34878,0.783285,3.37139e-06
0.5,0.5,-1.5,0.630352,0.0690321,0.773234,0.000149703
0.75,0.75,-1.25,0.612507,-0.321316,0.722212,1.97591e-05
1,0.5,-1,0.631821,-0.103731,0.768142,9.50191e-05
1.25,0.75,-0.75,0.559713,-0.429604,0.708634,2.19397e-05
0.5,1,-1,0.68687,0.0115329,0.726689,7.40486e-05
0.75,1.25,-0.75,0.610106,-0.440909,0.658308,1.08621e-05
1,1,-1.5,0.685241,0.0154073,0.728154,0.000151235
1.25,1.25,-1.25,0.661791,-0.276009,0.697031,3.43033e-05
0.5,0.5,-0.5,0.641321,-0.103134,0.760309,4.25687e-05
0.75,0.75,-0.25,0.485287,-0.559698,0.67174,6.25848e-06
1,0.5,0,0.62253,-0.111533,0.774608,2.79438e-05
1.25,0.75,0.25,0.421388,-0.646977,0.635494,4.43242e-06
0.5,1,0,0.687558,-0.104513,0.718569,2.29567e-05
0.75,1.25,0.25,0.524287,-0.576776,0.626461,3.34409e-06
1,1,-0.5,0.681852,-0.00842811,0.731442,4.8063e-05
1.25,1.25,-0.25,0.583069,-0.52586,0.619276,8.44613e-06
0.5,0.5,0.5,0.615966,-0.229723,0.753534,1.19075e-05
0.75,0.75,0.75,0.397647,-0.652493,0.645081,1.81132e-06
1,0.5,1,0.617955,-0.230771,0.751582,6.89269e-06
1.25,0.75,1.25,0.252715,-0.767369,0.589304,1.08091e-06
0.5,1,1,0.662956,-0.21851,0.716061,5.57475e-06
0.75,1.25,1.25,0.444543,-0.655097,0.610925,9.57838e-07
1,1,0.5,0.68755,-0.122165,0.715787,1.24208e-05
1.25,1.25,0.75,0.435797,-0.71417,0.547761,2.21533e-06
0.5,0.5,1.5,0.553145,-0.351231,0.755425,2.85233e-06
1,1,1.5,0.666018,-0.218321,0.713271,3.25699e-06
0.5,1.5,-1.5,0.723104,0.124125,0.679495,0.000126499
1,1.5,-1,0.73427,-0.0192661,0.678584,8.6566e-05
0.5,1.5,-0.5,0.734092,0.0119531,0.678945,3.87912e-05
1,1.5,0,0.741039,-0.0333857,0.670631,2.31632e-05
0.5,1.5,0.5,0.733291,-0.0900364,0.673928,1.03412e-05
1,1.5,1,0.737874,-0.101887,0.667204,6.30802e-06
0.5,1.5,1.5,0.693401,-0.189217,0.695264,2.6831e-06
1.5,-1.5,-1.5,0.443143,-0.141408,0.885228,0.000156498
1.75,-1.25,-1.25,0.220281,-0.477151,0.850766,2.61088e-05
2,-1.5,-1,0.413822,-0.156561,0.896794,0.000100835
2.25,-1.25,-0.75,0.10961,-0.530573,0.840523,1.7048e-05
1.5,-1,-1,0.490761,-0.148131,0.85861,0.000106776
1.75,-0.75,-0.75,0.236523,-0.507155,0.828764,1.81924e-05
2,-1,-1.5,0.459618,-0.0703311,0.885328,0.00014024
2.25,-0.75,-1.25,0.259704,-0.430583,0.86438,2.53479e-05
1.5,-1.5,-0.5,0.38637,-0.242146,0.889991,5.49024e-05
1.75,-1.25,-0.25,0.0802518,-0.540727,0.837361,9.61211e-06
2,-1.5,0,0.394423,-0.180648,0.900998,3.60427e-05
2.25,-1.25,0.25,-0.0893279,-0.569917,0.816833,5.86846e-06
1.5,-1,0,0.460353,-0.240573,0.854517,3.46061e-05
1.75,-0.75,0.25,0.0745295,-0.619163,0.781717,5.8087e-06
2,-1,-0.5,0.459226,-0.137729,0.877577,6.72197e-05
2.25,-0.75,-0.25,0.0305912,-0.616479,0.786777,1.11698e-05
1.5,-1.5,0.5,0.290856,-0.356747,0.887769,1.46316e-05
1.75,-1.25,0.75,-0.0502564,-0.615729,0.786354,2.9901e-06
2,-1.5,1,0.360619,-0.285067,0.888083,1.03343e-05
2.25,-1.25,1.25,-0.236382,-0.586455,0.774722,1.68747e-06
1.5,-1,1,0.384228,-0.300728,0.872887,8.09292e-06
1.75,-0.75,1.25,-0.0608359,-0.709947,0.701623,1.1895e-06
2,-1,0.5,0.425693,-0.237853,0.873047,2.09369e-05
2.25,-0.75,0.75,-0.0784744,-0.657248,0.749578,3.70149e-06
1.5,-1.5,1.5,0.264941,-0.382748,0.885048,3.46026e-06
2,-1,1.5,0.327086,-0.344302,0.88004,4.84183e-06
1.5,-0.5,-1.5,0.552198,-0.0364983,0.832913,0.00018014
1.75,-0.25,-1.25,0.378415,-0.449346,0.809253,3.09333e-05
2,-0.5,-1,0.520147,-0.0846206,0.849875,0.000110875
2.25,-0.25,-0.75,0.245737,-0.561785,0.789944,1.95121e-05
1.5,0,-1,0.602019,-0.0890966,0.793496,0.000115778
1.75,0.25,-0.75,0.394901,-0.522421,0.755731,2.11691e-05
2,0,-1.5,0.560103,-0.00175124,0.828421,0.000144603
2.25,0.25,-1.25,0.391975,-0.439778,0.808054,2.72111e-05
1.5,-0.5,-0.5,0.515783,-0.178908,0.83783,6.34779e-05
1.75,-0.25,-0.25,0.249819,-0.587756,0.769502,1.18464e-05
2,-0.5,0,0.511092,-0.131024,0.849481,3.9397e-05
2.25,-0.25,0.25,0.0631788,-0.665187,0.743999,7.02178e-06
1.5,0,0,0.586666,-0.166141,0.792603,3.69523e-05
1.75,0.25,0.25,0.277948,-0.656093,0.701632,6.85389e-06
2,0,-0.5,0.566942,-0.0871489,0.819135,6.87086e-05
2.25,0.25,-0.25,0.192583,-0.672909,0.714216,1.25786e-05
1.5,-0.5,0.5,0.449662,-0.302461,0.840429,1.66697e-05
1.75,-0.25,0.75,0.156469,-0.68719,0.709427,3.74397e-06
2,-0.5,1,0.500356,-0.241971,0.83132,1.13626e-05
2.25,-0.25,1.25,-0.040848,-0.73745,0.674165,2.0637e-06
