x,y,z,directionX,directionY,directionZ,q_magnitude
-2,1,0.5,0.572888,0.7088,-0.411585,1.25233e-05
-1.75,1.25,0.75,0.139488,0.79744,-0.587054,1.06761e-06
-2.5,0.5,1.5,0.609355,0.694888,-0.38186,3.41449e-06
-2,1,1.5,0.556619,0.705109,-0.439314,4.10564e-06
-2.5,1.5,-1.5,-0.256506,0.715117,-0.65024,6.26722e-06
-2,1.5,-1,0.447062,0.748569,-0.489674,2.62116e-05
-2.5,1.5,-0.5,0.604259,0.704445,-0.372328,2.97314e-05
-2,1.5,0,0.565304,0.710915,-0.418366,1.99264e-05
-2.5,1.5,0.5,0.581622,0.709338,-0.39819,8.40163e-06
-2,1.5,1,0.547416,0.709687,-0.443487,6.24002e-06
-2.5,1.5,1.5,0.578965,0.69786,-0.421654,2.90977e-06
-1.5,-1.5,-1.5,-0.257051,0.854865,-0.4507,3.99128e-05
-1.25,-1.25,-1.25,0.624735,0.710225,-0.324478,3.05521e-05
-1,-1.5,-1,0.357706,0.837302,-0.413487,0.000104409
-0.75,-1.25,-0.75,0.332551,0.842466,-0.423864,3.77918e-05
-1.5,-1,-1,0.421197,0.808656,-0.410694,6.77998e-05
-1.25,-0.75,-0.75,0.350643,0.836042,-0.421998,2.3987e-05
-1,-1,-1.5,-0.160601,0.857819,-0.488214,5.13914e-05
-0.75,-0.75,-1.25,0.600742,0.698761,-0.388384,3.85648e-05
-1.5,-1.5,-0.5,0.640279,0.708627,-0.296463,9.7213e-05
-1.25,-1.25,-0.25,0.0258765,0.904283,-0.426149,9.06555e-06
-1,-1.5,0,0.542882,0.761125,-0.354918,6.16461e-05
-0.75,-1.25,0.25,-0.115234,0.897156,-0.426418,7.09816e-06
-1.5,-1,0,0.595335,0.727768,-0.340485,4.52754e-05
-1.25,-0.75,0.25,-0.092505,0.883288,-0.459615,4.03473e-06
-1,-1,-0.5,0.622007,0.694812,-0.361031,0.000124002
-0.75,-0.75,-0.25,0.0495103,0.877851,-0.476368,1.17155e-05
-1.5,-1.5,0.5,0.528757,0.782761,-0.32818,2.30755e-05
-1.25,-1.25,0.75,-0.240871,0.891429,-0.383843,2.39187e-06
-1,-1.5,1,0.431977,0.82134,-0.372555,1.69972e-05
-0.75,-1.25,1.25,-0.310373,0.874379,-0.373001,2.02146e-06
-1.5,-1,1,0.518843,0.772044,-0.367082,1.17943e-05
-1.25,-0.75,1.25,-0.154956,0.860939,-0.484534,1.02916e-06
-1,-1,0.5,0.51057,0.764256,-0.393993,2.97879e-05
-0.75,-0.75,0.75,-0.172109,0.869481,-0.463014,3.1182e-06
-1.5,-1.5,1.5,0.46556,0.815613,-0.343553,6.72636e-06
-1,-1,1.5,0.429418,0.802407,-0.41442,8.67906e-06
-1.5,-0.5,-1.5,-0.240252,0.821613,-0.516944,2.80025e-05
-1.25,-0.25,-1.25,0.603481,0.700182,-0.381517,2.635e-05
-1,-0.5,-1,0.413957,0.78441,-0.461889,8.68766e-05
-0.75,-0.25,-0.75,0.322149,0.819807,-0.47343,2.94216e-05
-1.5,0,-1,0.448291,0.767899,-0.457565,5.55718e-05
-1.25,0.25,-0.75,0.334848,0.816885,-0.469655,1.83387e-05
-1,0,-1.5,-0.169205,0.821406,-0.544667,3.50695e-05
-0.75,0.25,-1.25,0.565666,0.697269,-0.44027,3.02251e-05
-1.5,-0.5,-0.5,0.638352,0.686023,-0.349113,8.73951e-05
-1.25,-0.25,-0.25,0.0637021,0.867929,-0.492587,6.98841e-06
-1,-0.5,0,0.56762,0.717311,-0.40407,5.6636e-05
-0.75,-0.25,0.25,-0.0602364,0.862114,-0.50312,5.35766e-06
-1.5,0,0,0.591119,0.705944,-0.390155,3.93481e-05
-1.25,0.25,0.25,-0.00844273,0.846602,-0.53216,3.23012e-06
-1,0,-0.5,0.603484,0.683738,-0.410254,0.000103338
-0.75,0.25,-0.25,0.0485118,0.845987,-0.530992,8.59601e-06
-1.5,-0.5,0.5,0.564815,0.732499,-0.380039,2.16066e-05
-1.25,-0.25,0.75,-0.0630196,0.851096,-0.521215,1.85064e-06
-1,-0.5,1,0.485806,0.759042,-0.433414,1.48101e-05
-0.75,-0.25,1.25,-0.0874229,0.836111,-0.541549,1.46047e-06
-1.5,0,1,0.542123,0.728489,-0.418816,1.08017e-05
-1.25,0.25,1.25,0.0891258,0.802584,-0.589843,9.66859e-07
-1,0,0.5,0.525889,0.726684,-0.442008,2.63286e-05
-0.75,0.25,0.75,-0.0442972,0.833968,-0.550032,2.53049e-06
-1.5,-0.5,1.5,0.51215,0.75453,-0.410349,6.25024e-06
-1,0,1.5,0.464064,0.747589,-0.475138,7.6587e-06
-1.5,0.5,-1.5,-0.219059,0.788694,-0.574435,1.94363e-05
-1.25,0.75,-1.25,0.560692,0.708357,-0.428783,1.98265e-05
-1,0.5,-1,0.415195,0.754933,-0.507631,6.52872e-05
-0.75,0.75,-0.75,0.288844,0.806686,-0.515584,2.05702e-05
-1.5,1,-1,0.433673,0.750231,-0.49908,4.13588e-05
-1.25,1.25,-0.75,0.298439,0.809241,-0.506027,1.28458e-05
-1,1,-1.5,-0.183926,0.784186,-0.592642,2.31741e-05
-0.75,1.25,-1.25,0.510462,0.713891,-0.479361,2.09898e-05
-1.5,0.5,-0.5,0.608282,0.687535,-0.396596,6.92815e-05
-1.25,0.75,-0.25,0.072599,0.838438,-0.54014,5.24907e-06
-1,0.5,0,0.550035,0.703837,-0.449527,4.49774e-05
-0.75,0.75,0.25,-0.0191681,0.82541,-0.564209,3.98511e-06
-1.5,1,0,0.560842,0.705382,-0.433466,3.01814e-05
-1.25,1.25,0.25,0.0275565,0.817208,-0.575684,2.49216e-06
-1,1,-0.5,0.567086,0.688408,-0.452227,7.51006e-05
-0.75,1.25,-0.25,0.0373204,0.821514,-0.568965,5.98256e-06
-1.5,0.5,0.5,0.555682,0.713849,-0.42619,1.83517e-05
-1.25,0.75,0.75,0.0511538,0.816242,-0.575441,1.62078e-06
-1,0.5,1,0.493101,0.726052,-0.479271,1.27818e-05
-0.75,0.75,1.25,0.0568626,0.799494,-0.597977,1.32124e-06
-1.5,1,1,0.526916,0.714046,-0.460975,9.02934e-06
-1.25,1.25,1.25,0.160814,0.782788,-0.601151,9.09383e-07
-1,1,0.5,0.507215,0.712886,-0.48428,2.04145e-05
-0.75,1.25,0.75,0.0224714,0.803182,-0.59531,2.01123e-06
-1.5,0.5,1.5,0.52002,0.720908,-0.458117,5.65778e-06
-1,1,1.5,0.462024,0.720925,-0.516528,6.50571e-06
-1.5,1.5,-1.5,-0.215282,0.756989,-0.616945,1.31311e-05
-1,1.5,-1,0.384499,0.745247,-0.544764,4.48746e-05
-1.5,1.5,-0.5,0.566362,0.700066,-0.434904,4.92154e-05
-1,1.5,0,0.511823,0.707804,-0.486878,3.19193e-05
-1.5,1.5,0.5,0.523048,0.713696,-0.465896,1.38205e-05
-1,1.5,1,0.470409,0.714756,-0.517533,9.82489e-06
-1.5,1.5,1.5,0.497702,0.712132,-0.495137,4.66221e-06
-0.5,-1.5,-1.5,-0.0690312,0.877567,-0.474458,9.09057e-05
-0.25,-1.25,-1.25,0.591356,0.700549,-0.399411,5.25638e-05
0,-1.5,-1,0.315932,0.821584,-0.474539,0.000204593
0.25,-1.25,-0.75,0.308581,0.811774,-0.495783,7.07999e-05
-0.5,-1,-1,0.370472,0.803015,-0.466817,0.000135387
-0.25,-0.75,-0.75,0.312726,0.8188,-0.481424,4.66884e-05
0,-1,-1.5,-0.0186088,0.854931,-0.518407,0.000111924
0.25,-0.75,-1.25,0.562775,0.680233,-0.469646,6.27112e-05
-0.5,-1.5,-0.5,0.586658,0.716373,-0.37768,0.000165719
-0.25,-1.25,-0.25,0.0649455,0.877954,-0.47432,1.95366e-05
0,-1.5,0,0.465438,0.767237,-0.441264,0.000108158
0.25,-1.25,0.25,-0.0711298,0.871364,-0.485454,1.56329e-05
-0.5,-1,0,0.527358,0.738238,-0.420592,7.89986e-05
-0.25,-0.75,0.25,-0.0810141,0.87168,-0.483333,9.12517e-06
0,-1,-0.5,0.563348,0.696456,-0.444509,0.000206597
0.25,-0.75,-0.25,0.0477657,0.84413,-0.534007,2.29418e-05
-0.5,-1.5,0.5,0.431573,0.804684,-0.407711,4.14791e-05
-0.25,-1.25,0.75,-0.215099,0.877462,-0.428711,5.59655e-06
0,-1.5,1,0.322087,0.831166,-0.453236,2.95559e-05
0.25,-1.25,1.25,-0.291925,0.845808,-0.44653,4.30167e-06
-0.5,-1,1,0.407273,0.798603,-0.443128,2.05769e-05
-0.25,-0.75,1.25,-0.225707,0.850673,-0.474776,2.45563e-06
0,-1,0.5,0.411654,0.778537,-0.473731,5.19217e-05
0.25,-0.75,0.75,-0.173497,0.850147,-0.497141,6.9759e-06
-0.5,-1.5,1.5,0.338237,0.844372,-0.415489,1.25052e-05
0,-1,1.5,0.301545,0.818708,-0.48866,1.45373e-05
-0.5,-0.5,-1.5,-0.0979994,0.844993,-0.525722,6.36353e-05
-0.25,-0.25,-1.25,0.567551,0.687317,-0.453301,4.48076e-05
0,-0.5,-1,0.360943,0.771642,-0.523727,0.000161581
0.25,-0.25,-0.75,0.278225,0.794087,-0.540385,5.18726e-05
-0.5,0,-1,0.390894,0.762485,-0.515575,0.000103031
-0.25,0.25,-0.75,0.281651,0.802352,-0.526217,3.28914e-05
0,0,-1.5,-0.0687766,0.822428,-0.564697,7.42542e-05
0.25,0.25,-1.25,0.518554,0.681554,-0.51632,4.79392e-05
-0.5,-0.5,-0.5,0.5902,0.685802,-0.42584,0.000149799
-0.25,-0.25,-0.25,0.0384576,0.849394,-0.526356,1.41709e-05
0,-0.5,0,0.495852,0.719817,-0.485792,9.19522e-05
0.25,-0.25,0.25,-0.0770685,0.833277,-0.547457,1.0485e-05
-0.5,0,0,0.529731,0.70812,-0.466853,6.54498e-05
-0.25,0.25,0.25,-0.0566448,0.831901,-0.552025,6.45508e-06
0,0,-0.5,0.553241,0.673846,-0.489751,0.000164696
0.25,0.25,-0.25,0.0187231,0.819216,-0.573179,1.5796e-05
-0.5,-0.5,0.5,0.47846,0.749023,-0.458303,3.6983e-05
-0.25,-0.25,0.75,-0.127075,0.846058,-0.517724,4.10823e-06
0,-0.5,1,0.368848,0.777539,-0.509297,2.46549e-05
0.25,-0.25,1.25,-0.175877,0.821266,-0.542762,3.12474e-06
-0.5,0,1,0.440951,0.747681,-0.496523,1.77425e-05
-0.25,0.25,1.25,-0.0649727,0.814463,-0.576567,1.97552e-06
0,0,0.5,0.439305,0.730669,-0.522621,4.13597e-05
0.25,0.25,0.75,-0.103851,0.808788,-0.578858,4.8212e-06
-0.5,-0.5,1.5,0.387234,0.784093,-0.485024,1.04227e-05
0,0,1.5,0.335291,0.764637,-0.550372,1.20623e-05
-0.5,0.5,-1.5,-0.134634,0.807532,-0.574253,4.14178e-05
-0.25,0.75,-1.25,0.515717,0.697804,-0.497098,3.21266e-05
0,0.5,-1,0.352075,0.743252,-0.568876,0.000112849
0.25,0.75,-0.75,0.227418,0.78742,-0.572931,3.4502e-05
-0.5,1,-1,0.370055,0.743371,-0.557189,7.12279e-05
-0.25,1.25,-0.75,0.231893,0.797727,-0.556649,2.16301e-05
0,1,-1.5,-0.128871,0.786415,-0.604106,4.58959e-05
0.25,1.25,-1.25,0.452547,0.703662,-0.547778,3.21385e-05
-0.5,0.5,-0.5,0.563529,0.679084,-0.470403,0.000112695
-0.25,0.75,-0.25,0.0228264,0.821949,-0.569104,9.72306e-06
0,0.5,0,0.483844,0.698244,-0.527589,7.00247e-05
0.25,0.75,0.25,-0.0634795,0.801398,-0.594754,7.24934e-06
-0.5,1,0,0.501806,0.700844,-0.50696,4.78174e-05
-0.25,1.25,0.25,-0.0390116,0.802807,-0.594962,4.54697e-06
0,1,-0.5,0.512531,0.678132,-0.526734,0.000115015
0.25,1.25,-0.25,-0.0144311,0.798741,-0.601501,1.03379e-05
-0.5,0.5,0.5,0.480691,0.718002,-0.503399,2.94764e-05
-0.25,0.75,0.75,-0.0423551,0.807706,-0.588062,3.10041e-06
0,0.5,1,0.392988,0.729653,-0.559614,1.9395e-05
0.25,0.75,1.25,-0.0534039,0.783752,-0.618773,2.38345e-06
-0.5,1,1,0.43949,0.718568,-0.538989,1.39936e-05
-0.25,1.25,1.25,0.0295525,0.785414,-0.618264,1.62376e-06
0,1,0.5,0.42619,0.709231,-0.561563,3.09323e-05
0.25,1.25,0.75,-0.0535454,0.782806,-0.619958,3.54163e-06
-0.5,0.5,1.5,0.408554,0.738426,-0.53648,8.88335e-06
0,1,1.5,0.350542,0.721997,-0.596524,9.54524e-06
-0.5,1.5,-1.5,-0.177677,0.770113,-0.612663,2.59504e-05
0,1.5,-1,0.313227,0.734267,-0.60228,7.29369e-05
-0.5,1.5,-0.5,0.516988,0.691607,-0.504384,7.63587e-05
0,1.5,0,0.44318,0.700269,-0.559656,4.7783e-05
-0.5,1.5,0.5,0.450601,0.711268,-0.539497,2.12807e-05
0,1.5,1,0.376569,0.7107,-0.594223,1.44349e-05
-0.5,1.5,1.5,0.399856,0.715179,-0.573267,6.98082e-06
0.5,-1.5,-1.5,0.021289,0.850323,-0.525831,0.000162487
0.75,-1.25,-1.25,0.555379,0.673333,-0.488033,7.4537e-05
1,-1.5,-1,0.267375,0.79337,-0.546878,0.000336892
1.25,-1.25,-0.75,0.264249,0.767524,-0.58402,0.000102312
0.5,-1,-1,0.323181,0.781024,-0.534374,0.000244587
0.75,-0.75,-0.75,0.274422,0.781383,-0.560476,7.7629e-05
1,-1,-1.5,0.0485921,0.819044,-0.571669,0.000199048
1.25,-0.75,-1.25,0.506402,0.653571,-0.562497,8.5858e-05
0.5,-1.5,-0.5,0.512514,0.719656,-0.468428,0.000260647
0.75,-1.25,-0.25,0.0694721,0.828297,-0.555966,3.45745e-05
1,-1.5,0,0.375239,0.758126,-0.533329,0.000160111
1.25,-1.25,0.25,-0.074239,0.810986,-0.580336,2.54857e-05
0.5,-1,0,0.443915,0.738957,-0.506836,0.000123308
0.75,-0.75,0.25,-0.0775979,0.826179,-0.558039,1.65969e-05
1,-1,-0.5,0.497275,0.682848,-0.535197,0.000299672
1.25,-0.75,-0.25,0.027447,0.790786,-0.611477,3.69056e-05
0.5,-1.5,0.5,0.338208,0.801427,-0.493286,7.52126e-05
0.75,-1.25,0.75,-0.187146,0.837995,-0.512582,1.18881e-05
1,-1.5,1,0.226051,0.810326,-0.540623,5.07795e-05
1.25,-1.25,1.25,-0.287737,0.786219,-0.54687,8.10271e-06
0.5,-1,1,0.28961,0.803734,-0.519747,3.5271e-05
0.75,-0.75,1.25,-0.245982,0.813209,-0.527432,5.16583e-06
1,-1,0.5,0.307996,0.770478,-0.558124,7.72912e-05
1.25,-0.75,0.75,-0.183629,0.788778,-0.586609,1.16645e-05
0.5,-1.5,1.5,0.226887,0.837615,-0.496914,2.06492e-05
1,-1,1.5,0.17833,0.805634,-0.564936,2.34409e-05
0.5,-0.5,-1.5,0.00171867,0.825425,-0.564508,0.000129416
0.75,-0.25,-1.25,0.515265,0.666689,-0.538542,6.78513e-05
1,-0.5,-1,0.304282,0.744701,-0.593997,0.000268344
1.25,-0.25,-0.75,0.223423,0.754885,-0.616628,8.08327e-05
0.5,0,-1,0.330648,0.74409,-0.580519,0.000177153
0.75,0.25,-0.75,0.225853,0.773315,-0.59243,5.41594e-05
1,0,-1.5,-0.00435769,0.792775,-0.609499,0.000139552
1.25,0.25,-1.25,0.44843,0.663527,-0.598868,6.9202e-05
0.5,-0.5,-0.5,0.532546,0.674844,-0.510863,0.000230406
0.75,-0.25,-0.25,0.0248581,0.809596,-0.58646,2.51182e-05
1,-0.5,0,0.411223,0.710591,-0.570926,0.000134209
1.25,-0.25,0.25,-0.0927073,0.781026,-0.617579,1.74396e-05
0.5,0,0,0.454669,0.701522,-0.548765,9.91844e-05
0.75,0.25,0.25,-0.080117,0.795413,-0.600749,1.14526e-05
1,0,-0.5,0.484081,0.661079,-0.573271,0.000238855
1.25,0.25,-0.25,-0.00774296,0.775805,-0.630925,2.61284e-05
0.5,-0.5,0.5,0.379913,0.750605,-0.540609,5.65474e-05
0.75,-0.25,0.75,-0.152893,0.803615,-0.575176,7.51977e-06
1,-0.5,1,0.250546,0.768913,-0.588217,3.587e-05
1.25,-0.25,1.25,-0.216963,0.76195,-0.610212,5.30356e-06
0.5,0,1,0.328033,0.748359,-0.576501,2.63202e-05
0.75,0.25,1.25,-0.140582,0.77721,-0.613336,3.52994e-06
1,0,0.5,0.337851,0.722336,-0.603397,5.95503e-05
1.25,0.25,0.75,-0.140104,0.759157,-0.63565,8.07812e-06
0.5,-0.5,1.5,0.251558,0.791635,-0.556805,1.6693e-05
1,0,1.5,0.201303,0.753445,-0.625937,1.70035e-05
0.5,0.5,-1.5,-0.0675626,0.7949,-0.602967,8.11702e-05
0.75,0.75,-1.25,0.45316,0.683558,-0.572184,4.82568e-05
1,0.5,-1,0.282115,0.72204,-0.631719,0.000182035
1.25,0.75,-0.75,0.161759,0.754416,-0.636153,5.3506e-05
0.5,1,-1,0.298642,0.728048,-0.617056,0.000115878
0.75,1.25,-0.75,0.162982,0.773387,-0.612624,3.41256e-05
1,1,-1.5,-0.0879121,0.764941,-0.638073,8.35207e-05
1.25,1.25,-1.25,0.380473,0.684822,-0.621498,4.52947e-05
0.5,0.5,-0.5,0.502363,0.667472,-0.549648,0.00016906
0.75,0.75,-0.25,-0.013871,0.790226,-0.612659,1.6638e-05
1,0.5,0,0.398441,0.688133,-0.606397,0.000100785
1.25,0.75,0.25,-0.0959914,0.759381,-0.643526,1.20098e-05
0.5,1,0,0.425313,0.69211,-0.583174,7.04434e-05
0.75,1.25,0.25,-0.0852716,0.771782,-0.630143,7.69588e-06
1,1,-0.5,0.439833,0.665381,-0.603171,0.000162773
1.25,1.25,-0.25,-0.0583091,0.759268,-0.648161,1.64233e-05
0.5,0.5,0.5,0.389487,0.712902,-0.583156,4.36631e-05
0.75,0.75,0.75,-0.0965772,0.774326,-0.625373,5.40061e-06
1,0.5,1,0.275576,0.719812,-0.637125,2.72804e-05
1.25,0.75,1.25,-0.123789,0.737754,-0.663622,3.91059e-06
0.5,1,1,0.334026,0.712413,-0.617167,2.01449e-05
0.75,1.25,1.25,-0.0586292,0.756652,-0.651184,2.7099e-06
1,1,0.5,0.326563,0.698195,-0.637087,4.34568e-05
1.25,1.25,0.75,-0.106949,0.74035,-0.663659,5.72496e-06
0.5,0.5,1.5,0.282941,0.735796,-0.615263,1.27625e-05
1,1,1.5,0.221072,0.707149,-0.671615,1.30114e-05
0.5,1.5,-1.5,-0.144782,0.761275,-0.632059,4.7869e-05
1,1.5,-1,0.235724,0.713035,-0.660315,0.000111027
0.5,1.5,-0.5,0.452186,0.679904,-0.577285,0.000110164
1,1.5,0,0.359126,0.686031,-0.632763,6.58838e-05
0.5,1.5,0.5,0.360983,0.702063,-0.613839,3.04978e-05
1,1.5,1,0.26602,0.695372,-0.667601,1.96002e-05
0.5,1.5,1.5,0.283979,0.705015,-0.649853,9.72812e-06
1.5,-1.5,-1.5,0.0152114,0.804762,-0.593402,0.000217665
1.75,-1.25,-1.25,0.488071,0.638328,-0.595251,8.38366e-05
2,-1.5,-1,0.195666,0.745689,-0.636917,0.000386473
2.25,-1.25,-0.75,0.193824,0.711417,-0.675514,0.00011164
1.5,-1,-1,0.263139,0.74745,-0.60998,0.000373415
1.75,-0.75,-0.75,0.213051,0.734194,-0.644646,0.000107962
2,-1,-1.5,0.0262754,0.768329,-0.639515,0.000265325
2.25,-0.75,-1.25,0.415113,0.628737,-0.65755,9.97493e-05
1.5,-1.5,-0.5,0.423423,0.708177,-0.564976,0.000348317
1.75,-1.25,-0.25,0.0237104,0.766432,-0.641888,4.72035e-05
2,-1.5,0,0.266141,0.731752,-0.627462,0.000207906
2.25,-1.25,0.25,-0.148462,0.725136,-0.672411,3.05132e-05
1.5,-1,0,0.351381,0.721985,-0.596044,0.000170394
1.75,-0.75,0.25,-0.114642,0.756744,-0.64358,2.40905e-05
2,-1,-0.5,0.407433,0.664326,-0.626634,0.000376968
2.25,-0.75,-0.25,-0.0252323,0.724353,-0.688968,4.87224e-05
1.5,-1.5,0.5,0.243044,0.772458,-0.586719,0.000103811
1.75,-1.25,0.75,-0.224628,0.754548,-0.616603,1.67385e-05
2,-1.5,1,0.121622,0.762801,-0.635093,6.39262e-05
2.25,-1.25,1.25,-0.353115,0.680742,-0.641794,9.99065e-06
1.5,-1,1,0.178638,0.776943,-0.603695,4.92768e-05
1.75,-0.75,1.25,-0.281758,0.728798,-0.624072,7.70627e-06
2,-1,0.5,0.206091,0.734543,-0.646508,0.000102354
2.25,-0.75,0.75,-0.244857,0.696291,-0.674703,1.53399e-05
1.5,-1.5,1.5,0.12639,0.799112,-0.587746,3.2604e-05
2,-1,1.5,0.0566849,0.76,-0.647447,3.00726e-05
1.5,-0.5,-1.5,0.040229,0.782653,-0.621157,0.000218448
1.75,-0.25,-1.25,0.436408,0.645042,-0.627271,9.0841e-05
2,-0.5,-1,0.231615,0.708989,-0.6661,0.000386617
2.25,-0.25,-0.75,0.148793,0.705403,-0.693013,0.00010964
1.5,0,-1,0.262208,0.715325,-0.647733,0.00027613
1.75,0.25,-0.75,0.159229,0.731232,-0.663284,8.0248e-05
2,0,-1.5,0.00799336,0.745542,-0.666411,0.000221665
2.25,0.25,-1.25,0.359006,0.636519,-0.682611,8.81377e-05
1.5,-0.5,-0.5,0.454847,0.659539,-0.598433,0.000316566
1.75,-0.25,-0.25,-0.00690237,0.753651,-0.657239,3.83729e-05
2,-0.5,0,0.311444,0.689043,-0.654387,0.000178438
2.25,-0.25,0.25,-0.139025,0.710496,-0.689832,2.4851e-05
1.5,0,0,0.3607,0.688122,-0.62959,0.000138223
1.75,0.25,0.25,-0.109443,0.739473,-0.66423,1.803e-05
2,0,-0.5,0.392791,0.645291,-0.655222,0.000313815
2.25,0.25,-0.25,-0.0536404,0.712001,-0.700127,3.72594e-05
1.5,-0.5,0.5,0.272466,0.73375,-0.622392,7.88528e-05
1.75,-0.25,0.75,-0.186177,0.734334,-0.652757,1.16013e-05
2,-0.5,1,0.129371,0.734336,-0.666344,4.79239e-05
2.25,-0.25,1.25,-0.272357,0.668565,-0.691985,7.55522e-06
