x,y,z,directionX,directionY,directionZ,q_magnitude
1.75,-0.25,0.75,0.0173346,-0.510707,0.85958,2.99786e-06
2,-0.5,1,0.13555,-0.459257,0.877901,4.29564e-06
2.25,-0.25,1.25,-0.119835,-0.49928,0.858114,2.15005e-06
1.5,0,1,0.240702,-0.39906,0.884768,4.66153e-06
1.75,0.25,1.25,0.0369964,-0.438088,0.89817,2.30475e-06
2,0,0.5,0.290572,-0.358113,0.887312,1.07082e-05
2.25,0.25,0.75,0.0518481,-0.483756,0.873666,4.42338e-06
1.5,-0.5,1.5,0.0785678,-0.478114,0.874777,2.02061e-06
2,0,1.5,0.106555,-0.460928,0.881017,3.19418e-06
1.5,0.5,-1.5,0.330861,-0.462152,0.822768,6.99251e-05
1.75,0.75,-1.25,0.379775,-0.270461,0.884659,2.05127e-05
2,0.5,-1,0.353524,-0.348022,0.868275,8.79796e-05
2.25,0.75,-0.75,0.331244,-0.396862,0.856024,3.14116e-05
1.5,1,-1,0.394893,-0.289547,0.871907,7.70457e-05
1.75,1.25,-0.75,0.380779,-0.339684,0.860013,2.79063e-05
2,1,-1.5,0.391089,-0.404826,0.826538,0.000103672
2.25,1.25,-1.25,0.430522,-0.183939,0.883639,3.13963e-05
1.5,0.5,-0.5,0.43015,-0.145821,0.890903,3.76928e-05
1.75,0.75,-0.25,0.272312,-0.441467,0.854958,1.13151e-05
2,0.5,0,0.394308,-0.234597,0.88853,2.64544e-05
2.25,0.75,0.25,0.19993,-0.449334,0.870705,8.78417e-06
1.5,1,0,0.437337,-0.174746,0.882156,2.46272e-05
1.75,1.25,0.25,0.285081,-0.389855,0.875638,8.06822e-06
2,1,-0.5,0.456983,-0.0980202,0.884058,6.39441e-05
2.25,1.25,-0.25,0.330779,-0.393015,0.857977,1.68587e-05
1.5,0.5,0.5,0.35801,-0.295359,0.885772,1.07363e-05
1.75,0.75,0.75,0.170261,-0.416834,0.892894,4.40381e-06
2,0.5,1,0.273972,-0.369796,0.887801,7.56196e-06
2.25,0.75,1.25,0.0686438,-0.419006,0.905385,3.26299e-06
1.5,1,1,0.353205,-0.303802,0.884845,7.48882e-06
1.75,1.25,1.25,0.203056,-0.347915,0.915272,3.18618e-06
2,1,0.5,0.392066,-0.254541,0.884021,1.76665e-05
2.25,1.25,0.75,0.216991,-0.3888,0.895405,6.30545e-06
1.5,0.5,1.5,0.226815,-0.39703,0.889338,3.42599e-06
2,1,1.5,0.26078,-0.373631,0.890165,5.31702e-06
1.5,1.5,-1.5,0.428985,-0.366658,0.82555,8.47287e-05
2,1.5,-1,0.444659,-0.225558,0.866835,0.000119047
1.5,1.5,-0.5,0.485356,-0.0416062,0.873326,5.60695e-05
2,1.5,0,0.469356,-0.125172,0.874092,4.06117e-05
1.5,1.5,0.5,0.443679,-0.194092,0.874916,1.61446e-05
2,1.5,1,0.389948,-0.265849,0.881626,1.18011e-05
1.5,1.5,1.5,0.349369,-0.302333,0.886868,5.22412e-06
2.5,-1.5,-1.5,0.0803778,-0.711341,0.698236,4.39763e-05
2.5,-1,-1,0.189069,-0.54776,0.814992,5.28745e-05
2.5,-1.5,-0.5,0.299782,-0.36379,0.881923,1.86903e-05
2.5,-1,0,0.250099,-0.396312,0.883395,1.37374e-05
2.5,-1.5,0.5,0.0706603,-0.492509,0.867434,4.86264e-06
2.5,-1,1,0.00804622,-0.506156,0.862404,3.67237e-06
2.5,-1.5,1.5,-0.260922,-0.523578,0.81104,1.39947e-06
2.5,-0.5,-1.5,0.223505,-0.592933,0.773612,7.53215e-05
2.5,0,-1,0.305499,-0.417644,0.855712,9.11065e-05
2.5,-0.5,-0.5,0.364143,-0.271258,0.890965,3.77511e-05
2.5,0,0,0.344116,-0.298483,0.89022,2.63187e-05
2.5,-0.5,0.5,0.20951,-0.41987,0.883071,9.88516e-06
2.5,0,1,0.17551,-0.436343,0.882497,7.07851e-06
2.5,-0.5,1.5,-0.0427462,-0.511572,0.858176,2.76828e-06
2.5,0.5,-1.5,0.346327,-0.463589,0.815563,0.000113947
2.5,1,-1,0.406302,-0.282823,0.868867,0.00013755
2.5,0.5,-0.5,0.426382,-0.160365,0.890214,6.77599e-05
2.5,1,0,0.428947,-0.18588,0.883998,4.44407e-05
2.5,0.5,0.5,0.329197,-0.320905,0.888059,1.79412e-05
2.5,1,1,0.317084,-0.338,0.886123,1.21194e-05
2.5,0.5,1.5,0.148394,-0.446613,0.882335,5.03717e-06
2.5,1.5,-1.5,0.451686,-0.340928,0.824468,0.000148462
2.5,1.5,-0.5,0.48605,-0.0418848,0.872927,0.000106397
2.5,1.5,0.5,0.432322,-0.207632,0.877489,2.84816e-05
2.5,1.5,1.5,0.308465,-0.349942,0.884528,8.11875e-06
