x,y,z,directionX,directionY,directionZ,q_magnitude
-2.5,0,-1,-0.209679,0.458538,-0.863584,0.00020816
-2.25,0.25,-0.75,-0.325413,0.393124,-0.859977,4.69748e-05
-2,0,-1.5,-0.399568,0.410589,-0.819611,0.000162899
-1.75,0.25,-1.25,-0.251308,0.396677,-0.882888,3.27456e-05
-2.5,-0.5,-0.5,-0.0374333,0.487908,-0.872092,0.000186002
-2.25,-0.25,-0.25,-0.404355,0.324471,-0.855112,2.56059e-05
-2,-0.5,0,-0.194903,0.424053,-0.884416,7.50874e-05
-1.75,-0.25,0.25,-0.489498,0.154056,-0.858288,1.22191e-05
-2.5,0,0,-0.12888,0.467154,-0.874732,7.25263e-05
-2.25,0.25,0.25,-0.414067,0.256824,-0.873264,1.26279e-05
-2,0,-0.5,-0.103476,0.456503,-0.883684,0.000114757
-1.75,0.25,-0.25,-0.455507,0.259862,-0.851461,1.78441e-05
-2.5,-0.5,0.5,-0.226115,0.429346,-0.874377,4.70386e-05
-2.25,-0.25,0.75,-0.452119,0.149402,-0.879356,8.52993e-06
-2,-0.5,1,-0.377936,0.29849,-0.876395,1.9061e-05
-1.75,-0.25,1.25,-0.493105,-0.0590832,-0.867961,4.08852e-06
-2.5,0,1,-0.301698,0.372136,-0.877777,1.90216e-05
-2.25,0.25,1.25,-0.412104,0.110188,-0.90445,4.42019e-06
-2,0,0.5,-0.277159,0.375542,-0.884393,2.95546e-05
-1.75,0.25,0.75,-0.463224,0.094459,-0.881193,6.28997e-06
-2.5,-0.5,1.5,-0.405075,0.294007,-0.865721,1.26277e-05
-2,0,1.5,-0.430932,0.210415,-0.877509,7.94931e-06
-2.5,0.5,-1.5,-0.340928,0.451686,-0.824468,0.000148462
-2.25,0.75,-1.25,-0.183939,0.430522,-0.883639,3.13963e-05
-2,0.5,-1,-0.282823,0.406302,-0.868867,0.00013755
-1.75,0.75,-0.75,-0.396862,0.331244,-0.856024,3.14116e-05
-2.5,1,-1,-0.225558,0.444659,-0.866835,0.000119047
-2.25,1.25,-0.75,-0.339684,0.380779,-0.860013,2.79063e-05
-2,1,-1.5,-0.404826,0.391089,-0.826538,0.000103672
-1.75,1.25,-1.25,-0.270461,0.379775,-0.884659,2.05127e-05
-2.5,0.5,-0.5,-0.0418848,0.48605,-0.872927,0.000106397
-2.25,0.75,-0.25,-0.393015,0.330779,-0.857977,1.68587e-05
-2,0.5,0,-0.18588,0.428947,-0.883998,4.44407e-05
-1.75,0.75,0.25,-0.449334,0.19993,-0.870705,8.78417e-06
-2.5,1,0,-0.125172,0.469356,-0.874092,4.06117e-05
-2.25,1.25,0.25,-0.389855,0.285081,-0.875638,8.06822e-06
-2,1,-0.5,-0.0980202,0.456983,-0.884058,6.39441e-05
-1.75,1.25,-0.25,-0.441467,0.272312,-0.854958,1.13151e-05
-2.5,0.5,0.5,-0.207632,0.432322,-0.877489,2.84816e-05
-2.25,0.75,0.75,-0.3888,0.216991,-0.895405,6.30545e-06
-2,0.5,1,-0.338,0.317084,-0.886123,1.21194e-05
-1.75,0.75,1.25,-0.419006,0.0686438,-0.905385,3.26299e-06
-2.5,1,1,-0.265849,0.389948,-0.881626,1.18011e-05
-2.25,1.25,1.25,-0.347915,0.203056,-0.915272,3.18618e-06
-2,1,0.5,-0.254541,0.392066,-0.884021,1.76665e-05
-1.75,1.25,0.75,-0.416834,0.170261,-0.892894,4.40381e-06
-2.5,0.5,1.5,-0.349942,0.308465,-0.884528,8.11875e-06
-2,1,1.5,-0.373631,0.26078,-0.890165,5.31702e-06
-2.5,1.5,-1.5,-0.366658,0.428985,-0.82555,8.47287e-05
-2,1.5,-1,-0.289547,0.394893,-0.871907,7.70457e-05
-2.5,1.5,-0.5,-0.0416062,0.485356,-0.873326,5.60695e-05
-2,1.5,0,-0.174746,0.437337,-0.882156,2.46272e-05
-2.5,1.5,0.5,-0.194092,0.443679,-0.874916,1.61446e-05
-2,1.5,1,-0.303802,0.353205,-0.884845,7.48882e-06
-2.5,1.5,1.5,-0.302333,0.349369,-0.886868,5.22412e-06
-1.5,-1.5,-1.5,-0.51226,0.355087,-0.781987,0.000164086
-1.25,-1.25,-1.25,-0.260428,0.374782,-0.889784,3.78564e-05
-1,-1.5,-1,-0.437005,0.306708,-0.845551,0.000172501
-0.75,-1.25,-0.75,-0.521311,0.212634,-0.826451,3.4281e-05
-1.5,-1,-1,-0.356389,0.369646,-0.858107,0.000204264
-1.25,-0.75,-0.75,-0.460614,0.282977,-0.841284,4.23348e-05
-1,-1,-1.5,-0.567035,0.28728,-0.771973,0.000133423
-0.75,-0.75,-1.25,-0.379106,0.322164,-0.867461,2.6119e-05
-1.5,-1.5,-0.5,-0.174511,0.418224,-0.891423,0.000176353
-1.25,-1.25,-0.25,-0.546479,0.149342,-0.82405,1.98137e-05
-1,-1.5,0,-0.324998,0.322051,-0.889191,6.69292e-05
-0.75,-1.25,0.25,-0.610331,-0.0978888,-0.786075,8.27177e-06
-1.5,-1,0,-0.261148,0.375784,-0.88915,7.27522e-05
-1.25,-0.75,0.25,-0.562093,0.0333176,-0.826403,1.05274e-05
-1,-1,-0.5,-0.237004,0.385623,-0.891697,0.000106542
-0.75,-0.75,-0.25,-0.59405,0.0774492,-0.800691,1.42276e-05
-1.5,-1.5,0.5,-0.353061,0.316435,-0.880464,4.65992e-05
-1.25,-1.25,0.75,-0.587948,-0.140599,-0.796586,6.237e-06
-1,-1.5,1,-0.478293,0.150957,-0.865129,1.7854e-05
-0.75,-1.25,1.25,-0.542036,-0.434603,-0.719247,2.80752e-06
-1.5,-1,1,-0.439675,0.221029,-0.870535,1.84793e-05
-1.25,-0.75,1.25,-0.545385,-0.251414,-0.799591,3.46283e-06
-1,-1,0.5,-0.406027,0.241273,-0.881436,2.66986e-05
-0.75,-0.75,0.75,-0.581487,-0.223608,-0.782223,4.55116e-06
-1.5,-1.5,1.5,-0.504013,0.137564,-0.85267,1.27261e-05
-1,-1,1.5,-0.53642,-0.0027189,-0.843947,6.8805e-06
-1.5,-0.5,-1.5,-0.477614,0.358466,-0.802114,0.000157125
-1.25,-0.25,-1.25,-0.318925,0.361878,-0.875974,3.07136e-05
-1,-0.5,-1,-0.429001,0.308661,-0.848933,0.000135032
-0.75,-0.25,-0.75,-0.536013,0.214713,-0.816448,2.86739e-05
-1.5,0,-1,-0.352344,0.361967,-0.863037,0.000143439
-1.25,0.25,-0.75,-0.46497,0.277117,-0.840838,3.16891e-05
-1,0,-1.5,-0.538619,0.290147,-0.791015,0.000111441
-0.75,0.25,-1.25,-0.413488,0.306129,-0.857504,2.01927e-05
-1.5,-0.5,-0.5,-0.169104,0.423456,-0.889994,0.000114496
-1.25,-0.25,-0.25,-0.526938,0.175992,-0.831482,1.67888e-05
-1,-0.5,0,-0.316356,0.329153,-0.889706,4.27191e-05
-0.75,-0.25,0.25,-0.584919,-0.0251867,-0.8107,7.49965e-06
-1.5,0,0,-0.251356,0.38201,-0.889319,4.51217e-05
-1.25,0.25,0.25,-0.518864,0.0973434,-0.849297,8.57344e-06
-1,0,-0.5,-0.225682,0.392439,-0.891661,6.64729e-05
-0.75,0.25,-0.25,-0.571225,0.116014,-0.812553,1.13611e-05
-1.5,-0.5,0.5,-0.346292,0.310241,-0.885343,2.87647e-05
-1.25,-0.25,0.75,-0.535676,-0.0544557,-0.842666,5.61846e-06
-1,-0.5,1,-0.47206,0.131216,-0.871746,1.061e-05
-0.75,-0.25,1.25,-0.530462,-0.294621,-0.794864,2.53759e-06
-1.5,0,1,-0.410868,0.22907,-0.882448,1.16462e-05
-1.25,0.25,1.25,-0.48876,-0.0979543,-0.866902,3.01836e-06
-1,0,0.5,-0.386972,0.255112,-0.886099,1.69507e-05
-0.75,0.25,0.75,-0.54735,-0.0923018,-0.831799,3.99778e-06
-1.5,-0.5,1.5,-0.498255,0.10083,-0.861148,7.45881e-06
-1,0,1.5,-0.507303,0.0144466,-0.861647,4.48446e-06
-1.5,0.5,-1.5,-0.463589,0.346327,-0.815563,0.000113947
-1.25,0.75,-1.25,-0.341475,0.343577,-0.874843,2.14275e-05
-1,0.5,-1,-0.417644,0.305499,-0.855712,9.11065e-05
-0.75,0.75,-0.75,-0.528964,0.215657,-0.820786,2.07319e-05
-1.5,1,-1,-0.348022,0.353524,-0.868275,8.79796e-05
-1.25,1.25,-0.75,-0.460675,0.271496,-0.845026,2.05321e-05
-1,1,-1.5,-0.520803,0.283098,-0.80537,7.66094e-05
-0.75,1.25,-1.25,-0.421013,0.290636,-0.859231,1.37697e-05
-1.5,0.5,-0.5,-0.160365,0.426382,-0.890214,6.77599e-05
-1.25,0.75,-0.25,-0.502773,0.200585,-0.840824,1.19755e-05
-1,0.5,0,-0.298483,0.344116,-0.89022,2.63187e-05
-0.75,0.75,0.25,-0.550558,0.0502426,-0.833283,5.78955e-06
-1.5,1,0,-0.234597,0.394308,-0.88853,2.64544e-05
-1.25,1.25,0.25,-0.485834,0.150312,-0.861029,5.89821e-06
-1,1,-0.5,-0.207613,0.398835,-0.893212,3.92176e-05
-0.75,1.25,-0.25,-0.546476,0.147137,-0.824448,7.84108e-06
-1.5,0.5,0.5,-0.320905,0.329197,-0.888059,1.79412e-05
-1.25,0.75,0.75,-0.483756,0.0518481,-0.873666,4.42338e-06
-1,0.5,1,-0.436343,0.17551,-0.882497,7.07851e-06
-0.75,0.75,1.25,-0.49928,-0.119835,-0.858114,2.15005e-06
-1.5,1,1,-0.369796,0.273972,-0.887801,7.56196e-06
-1.25,1.25,1.25,-0.438088,0.0369964,-0.89817,2.30475e-06
-1,1,0.5,-0.358113,0.290572,-0.887312,1.07082e-05
-0.75,1.25,0.75,-0.510707,0.0173346,-0.85958,2.99786e-06
-1.5,0.5,1.5,-0.446613,0.148394,-0.882335,5.03717e-06
-1,1,1.5,-0.460928,0.106555,-0.881017,3.19418e-06
-1.5,1.5,-1.5,-0.462152,0.330861,-0.822768,6.99251e-05
-1,1.5,-1,-0.405195,0.302304,-0.862803,5.51993e-05
-1.5,1.5,-0.5,-0.145821,0.43015,-0.890903,3.76928e-05
-1,1.5,0,-0.275744,0.36415,-0.889584,1.55583e-05
-1.5,1.5,0.5,-0.295359,0.35801,-0.885772,1.07363e-05
-1,1.5,1,-0.39906,0.240702,-0.884768,4.66153e-06
-1.5,1.5,1.5,-0.39703,0.226815,-0.889338,3.42599e-06
-0.5,-1.5,-1.5,-0.655894,0.183811,-0.732132,9.93557e-05
-0.25,-1.25,-1.25,-0.421773,0.273259,-0.864544,2.04149e-05
0,-1.5,-1,-0.56661,0.155142,-0.809249,8.83811e-05
0.25,-1.25,-0.75,-0.638256,0.0487431,-0.768279,1.74301e-05
-0.5,-1,-1,-0.505395,0.241506,-0.828403,0.000115186
-0.25,-0.75,-0.75,-0.599641,0.139113,-0.788085,2.34597e-05
0,-1,-1.5,-0.69971,0.111725,-0.705637,7.57688e-05
0.25,-0.75,-1.25,-0.526868,0.211275,-0.82327,1.34985e-05
-0.5,-1.5,-0.5,-0.300035,0.340631,-0.891038,9.21111e-05
-0.25,-1.25,-0.25,-0.639383,-0.0389404,-0.767901,1.08315e-05
0,-1.5,0,-0.416628,0.214647,-0.883373,3.24189e-05
0.25,-1.25,0.25,-0.623327,-0.312686,-0.716722,4.35924e-06
-0.5,-1,0,-0.375299,0.271617,-0.886214,3.80946e-05
-0.25,-0.75,0.25,-0.627926,-0.166651,-0.760221,5.951e-06
0,-1,-0.5,-0.347194,0.310773,-0.884803,5.17915e-05
0.25,-0.75,-0.25,-0.676237,-0.104711,-0.729204,7.53628e-06
-0.5,-1.5,0.5,-0.446978,0.175804,-0.8771,2.4067e-05
-0.25,-1.25,0.75,-0.574228,-0.390284,-0.719681,3.44075e-06
0,-1.5,1,-0.513244,-0.0406924,-0.857278,8.16124e-06
0.25,-1.25,1.25,-0.401442,-0.681402,-0.611993,1.47714e-06
-0.5,-1,1,-0.508315,0.037487,-0.860355,9.42901e-06
-0.25,-0.75,1.25,-0.511484,-0.497971,-0.700292,1.99948e-06
0,-1,0.5,-0.477192,0.0937924,-0.87378,1.28582e-05
0.25,-0.75,0.75,-0.567858,-0.440437,-0.695379,2.48534e-06
-0.5,-1.5,1.5,-0.541415,-0.0889693,-0.836035,6.24402e-06
0,-1,1.5,-0.520675,-0.251425,-0.815894,3.19718e-06
-0.5,-0.5,-1.5,-0.621439,0.215452,-0.753256,9.72212e-05
-0.25,-0.25,-1.25,-0.478947,0.263343,-0.837413,1.72534e-05
0,-0.5,-1,-0.565754,0.174652,-0.805865,7.29235e-05
0.25,-0.25,-0.75,-0.66239,0.0711681,-0.745771,1.55398e-05
-0.5,0,-1,-0.493008,0.247469,-0.834088,8.54779e-05
-0.25,0.25,-0.75,-0.599652,0.150702,-0.785943,1.88569e-05
0,0,-1.5,-0.66971,0.145373,-0.728255,6.66204e-05
0.25,0.25,-1.25,-0.562641,0.204103,-0.80111,1.11403e-05
-0.5,-0.5,-0.5,-0.290468,0.354174,-0.888926,6.07284e-05
-0.25,-0.25,-0.25,-0.634594,0.0154188,-0.772692,9.73495e-06
0,-0.5,0,-0.413997,0.224079,-0.882267,2.1051e-05
0.25,-0.25,0.25,-0.647142,-0.210021,-0.73287,4.12505e-06
-0.5,0,0,-0.360867,0.286867,-0.887402,2.43231e-05
-0.25,0.25,0.25,-0.6105,-0.069493,-0.788962,5.12584e-06
0,0,-0.5,-0.332036,0.325166,-0.885449,3.37639e-05
0.25,0.25,-0.25,-0.670901,-0.0367883,-0.740634,6.45971e-06
-0.5,-0.5,0.5,-0.443155,0.173605,-0.879474,1.50745e-05
-0.25,-0.25,0.75,-0.58492,-0.261279,-0.767855,3.27718e-06
0,-0.5,1,-0.51677,-0.0600144,-0.854018,5.17224e-06
0.25,-0.25,1.25,-0.509884,-0.508305,-0.694006,1.44012e-06
-0.5,0,1,-0.490978,0.0601372,-0.869094,6.19194e-06
-0.25,0.25,1.25,-0.534039,-0.306685,-0.787874,1.82492e-06
0,0,0.5,-0.469966,0.11699,-0.874897,8.51385e-06
0.25,0.25,0.75,-0.599647,-0.279163,-0.749995,2.27941e-06
-0.5,-0.5,1.5,-0.536484,-0.125754,-0.834488,3.83637e-06
0,0,1.5,-0.526312,-0.211304,-0.823618,2.26716e-06
-0.5,0.5,-1.5,-0.592933,0.223505,-0.773612,7.53215e-05
-0.25,0.75,-1.25,-0.494887,0.250622,-0.832031,1.30041e-05
0,0.5,-1,-0.54776,0.189069,-0.814992,5.28745e-05
0.25,0.75,-0.75,-0.654139,0.0925797,-0.750687,1.2178e-05
-0.5,1,-1,-0.474283,0.2512,-0.843774,5.6671e-05
-0.25,1.25,-0.75,-0.585279,0.158916,-0.795106,1.33412e-05
0,1,-1.5,-0.640489,0.160864,-0.75093,4.93422e-05
0.25,1.25,-1.25,-0.564986,0.197949,-0.801004,8.26179e-06
-0.5,0.5,-0.5,-0.271258,0.364143,-0.890965,3.77511e-05
-0.25,0.75,-0.25,-0.611827,0.0633877,-0.788448,7.4748e-06
0,0.5,0,-0.396312,0.250099,-0.883395,1.37374e-05
0.25,0.75,0.25,-0.638365,-0.104455,-0.762613,3.40471e-06
-0.5,1,0,-0.337351,0.311298,-0.888419,1.51928e-05
-0.25,1.25,0.25,-0.583414,0.0104889,-0.812107,3.80921e-06
0,1,-0.5,-0.30745,0.339711,-0.888859,2.13292e-05
0.25,1.25,-0.25,-0.649577,0.0171359,-0.760102,4.82967e-06
-0.5,0.5,0.5,-0.41987,0.20951,-0.883071,9.88516e-06
-0.25,0.75,0.75,-0.567727,-0.118796,-0.8146,2.73921e-06
0,0.5,1,-0.506156,0.00804622,-0.862404,3.67237e-06
0.25,0.75,1.25,-0.551095,-0.306707,-0.776032,1.27227e-06
-0.5,1,1,-0.459257,0.13555,-0.877901,4.29564e-06
-0.25,1.25,1.25,-0.520232,-0.134111,-0.843429,1.47913e-06
0,1,0.5,-0.448358,0.172364,-0.877078,5.77052e-06
0.25,1.25,0.75,-0.593446,-0.139134,-0.792757,1.82606e-06
-0.5,0.5,1.5,-0.511572,-0.0427462,-0.858176,2.76828e-06
0,1,1.5,-0.520213,-0.0776992,-0.850495,1.73535e-06
-0.5,1.5,-1.5,-0.571442,0.222812,-0.789816,5.01349e-05
0,1.5,-1,-0.523741,0.200617,-0.827918,3.48477e-05
-0.5,1.5,-0.5,-0.24634,0.375055,-0.893672,2.25644e-05
0,1.5,0,-0.370291,0.283444,-0.884615,8.76824e-06
-0.5,1.5,0.5,-0.390769,0.25885,-0.883344,6.35725e-06
0,1.5,1,-0.48257,0.105131,-0.869525,2.61115e-06
-0.5,1.5,1.5,-0.478114,0.0785678,-0.874777,2.02061e-06
0.5,-1.5,-1.5,-0.752734,-0.0221589,-0.657952,5.5067e-05
0.75,-1.25,-1.25,-0.543938,0.1557,-0.824553,1.01912e-05
1,-1.5,-1,-0.65215,-0.0202377,-0.75782,4.35059e-05
1.25,-1.25,-0.75,-0.706217,-0.131708,-0.695637,8.66727e-06
0.5,-1,-1,-0.621869,0.083178,-0.778692,5.68461e-05
0.75,-0.75,-0.75,-0.701525,-0.0261111,-0.712166,1.17095e-05
1,-1,-1.5,-0.779449,-0.0932762,-0.619483,4.0016e-05
1.25,-0.75,-1.25,-0.634452,0.079699,-0.768842,6.51052e-06
0.5,-1.5,-0.5,-0.392014,0.263464,-0.881426,4.26482e-05
0.75,-1.25,-0.25,-0.677793,-0.23074,-0.698108,5.54218e-06
1,-1.5,0,-0.461953,0.0993357,-0.881324,1.40782e-05
1.25,-1.25,0.25,-0.570159,-0.506679,-0.64668,2.22195e-06
0.5,-1,0,-0.446959,0.161789,-0.879802,1.73888e-05
0.75,-0.75,0.25,-0.637638,-0.362028,-0.679965,3.07911e-06
1,-1,-0.5,-0.415235,0.235706,-0.878648,2.28219e-05
1.25,-0.75,-0.25,-0.704919,-0.288881,-0.647794,3.78951e-06
0.5,-1.5,0.5,-0.485273,0.0229405,-0.874062,1.06644e-05
0.75,-1.25,0.75,-0.473779,-0.606241,-0.638753,1.77743e-06
1,-1.5,1,-0.447485,-0.232985,-0.863409,3.45183e-06
1.25,-1.25,1.25,-0.208697,-0.816721,-0.537971,7.94016e-07
0.5,-1,1,-0.500772,-0.167204,-0.849276,4.17696e-06
0.75,-0.75,1.25,-0.395704,-0.697428,-0.597506,1.07033e-06
1,-1,0.5,-0.482481,-0.0634382,-0.873606,5.52554e-06
1.25,-0.75,0.75,-0.487223,-0.621644,-0.613329,1.28723e-06
0.5,-1.5,1.5,-0.461331,-0.323499,-0.826149,2.7145e-06
1,-1,1.5,-0.371987,-0.491147,-0.787655,1.40456e-06
0.5,-0.5,-1.5,-0.738235,0.0398564,-0.673365,5.32807e-05
0.75,-0.25,-1.25,-0.613516,0.14631,-0.77601,8.72445e-06
1,-0.5,-1,-0.666739,0.013014,-0.745177,3.53208e-05
1.25,-0.25,-0.75,-0.750666,-0.0918665,-0.654264,7.71386e-06
0.5,0,-1,-0.616555,0.110853,-0.779469,4.50004e-05
0.75,0.25,-0.75,-0.714127,0.0104169,-0.699938,1.01032e-05
1,0,-1.5,-0.770754,-0.0263265,-0.636589,3.57673e-05
1.25,0.25,-1.25,-0.685342,0.0832809,-0.723444,5.5663e-06
0.5,-0.5,-0.5,-0.381655,0.281872,-0.880277,2.82446e-05
0.75,-0.25,-0.25,-0.707692,-0.157093,-0.688835,5.08298e-06
1,-0.5,0,-0.466215,0.112427,-0.877499,9.29847e-06
1.25,-0.25,0.25,-0.657644,-0.389626,-0.644745,2.1163e-06
0.5,0,0,-0.443262,0.181777,-0.877767,1.15838e-05
0.75,0.25,0.25,-0.670034,-0.239972,-0.702473,2.77964e-06
1,0,-0.5,-0.406172,0.255391,-0.877383,1.53172e-05
1.25,0.25,-0.25,-0.736473,-0.199749,-0.646303,3.35673e-06
0.5,-0.5,0.5,-0.493792,0.0219112,-0.869304,6.96204e-06
0.75,-0.25,0.75,-0.579847,-0.453847,-0.676609,1.75814e-06
1,-0.5,1,-0.480821,-0.268896,-0.834569,2.29059e-06
1.25,-0.25,1.25,-0.425055,-0.678992,-0.598581,7.69732e-07
0.5,0,1,-0.519932,-0.133253,-0.84375,2.96029e-06
0.75,0.25,1.25,-0.528527,-0.496308,-0.688721,1.01703e-06
1,0,0.5,-0.506385,-0.0389912,-0.861426,3.86484e-06
1.25,0.25,0.75,-0.602608,-0.453893,-0.656388,1.21104e-06
0.5,-0.5,1.5,-0.482026,-0.376557,-0.79111,1.7842e-06
1,0,1.5,-0.459097,-0.449535,-0.766256,1.07954e-06
0.5,0.5,-1.5,-0.711341,0.0803778,-0.698236,4.39763e-05
0.75,0.75,-1.25,-0.633179,0.147675,-0.759787,7.09097e-06
1,0.5,-1,-0.659838,0.0526628,-0.74956,2.74498e-05
1.25,0.75,-0.75,-0.757849,-0.0432083,-0.650997,6.48925e-06
0.5,1,-1,-0.594999,0.135296,-0.792257,3.23285e-05
0.75,1.25,-0.75,-0.701606,0.0403896,-0.711419,7.76893e-06
1,1,-1.5,-0.747419,0.0219198,-0.663991,2.83634e-05
1.25,1.25,-1.25,-0.693446,0.0951461,-0.714199,4.46735e-06
0.5,0.5,-0.5,-0.36379,0.299782,-0.881923,1.86903e-05
0.75,0.75,-0.25,-0.704387,-0.081196,-0.705157,4.20434e-06
1,0.5,0,-0.467602,0.144191,-0.872099,6.43045e-06
1.25,0.75,0.25,-0.695179,-0.262793,-0.669078,1.83684e-06
0.5,1,0,-0.425985,0.21851,-0.877946,7.78663e-06
0.75,1.25,0.25,-0.667331,-0.133558,-0.732688,2.2197e-06
1,1,-0.5,-0.389056,0.277778,-0.878336,1.03872e-05
1.25,1.25,-0.25,-0.735664,-0.11972,-0.666682,2.70235e-06
0.5,0.5,0.5,-0.492509,0.0706603,-0.867434,4.86264e-06
0.75,0.75,0.75,-0.621765,-0.288889,-0.727978,1.54153e-06
1,0.5,1,-0.527795,-0.185467,-0.828876,1.75461e-06
1.25,0.75,1.25,-0.55701,-0.478419,-0.678863,7.0142e-07
0.5,1,1,-0.523226,-0.0300157,-0.851665,2.20941e-06
0.75,1.25,1.25,-0.57583,-0.303287,-0.759234,8.63921e-07
1,1,0.5,-0.515,0.0317698,-0.856601,2.81781e-06
1.25,1.25,0.75,-0.647672,-0.295741,-0.702181,1.02232e-06
0.5,0.5,1.5,-0.523578,-0.260922,-0.81104,1.39947e-06
1,1,1.5,-0.533022,-0.287319,-0.795824,8.8524e-07
0.5,1.5,-1.5,-0.682356,0.103407,-0.723669,3.1674e-05
1,1.5,-1,-0.636919,0.0864701,-0.766066,1.96523e-05
0.5,1.5,-0.5,-0.336729,0.319172,-0.885857,1.20753e-05
1,1.5,0,-0.452972,0.190551,-0.870923,4.44506e-06
0.5,1.5,0.5,-0.475329,0.141344,-0.86838,3.38798e-06
1,1.5,1,-0.54426,-0.0595662,-0.836799,1.34419e-06
0.5,1.5,1.5,-0.535659,-0.0996056,-0.83854,1.09602e-06
1.5,-1.5,-1.5,-0.776686,-0.246396,-0.579697,2.91326e-05
1.75,-1.25,-1.25,-0.619482,0.00413837,-0.785,4.75968e-06
2,-1.5,-1,-0.660698,-0.220725,-0.717466,2.00487e-05
2.25,-1.25,-0.75,-0.699895,-0.328164,-0.634394,4.12234e-06
1.5,-1,-1,-0.68641,-0.0990022,-0.720444,2.69503e-05
1.75,-0.75,-0.75,-0.750863,-0.20746,-0.627029,5.71365e-06
2,-1,-1.5,-0.786195,-0.310092,-0.534547,2.04298e-05
2.25,-0.75,-1.25,-0.691472,-0.0890351,-0.716896,2.98812e-06
1.5,-1.5,-0.5,-0.431952,0.181761,-0.883391,1.81482e-05
1.75,-1.25,-0.25,-0.652196,-0.421255,-0.630226,2.75503e-06
2,-1.5,0,-0.428409,-0.0097022,-0.903533,5.84582e-06
2.25,-1.25,0.25,-0.468258,-0.649825,-0.598717,1.14218e-06
1.5,-1,0,-0.461469,0.0462312,-0.885951,7.31618e-06
1.75,-0.75,0.25,-0.588666,-0.536224,-0.604927,1.55512e-06
2,-1,-0.5,-0.423471,0.157188,-0.892168,9.44139e-06
2.25,-0.75,-0.25,-0.672738,-0.46791,-0.573135,1.87288e-06
1.5,-1.5,0.5,-0.441053,-0.124968,-0.888738,4.474e-06
1.75,-1.25,0.75,-0.336334,-0.738787,-0.584014,9.43217e-07
2,-1.5,1,-0.254732,-0.394506,-0.88288,1.44951e-06
2.25,-1.25,1.25,-0.0259798,-0.852811,-0.521572,4.34446e-07
1.5,-1,1,-0.385501,-0.362091,-0.848692,1.78701e-06
1.75,-0.75,1.25,-0.246259,-0.807584,-0.535877,5.75959e-07
2,-1,0.5,-0.398818,-0.215792,-0.891279,2.31636e-06
2.25,-0.75,0.75,-0.372978,-0.737493,-0.56302,6.75231e-07
1.5,-1.5,1.5,-0.219841,-0.525708,-0.821767,1.14339e-06
2,-1,1.5,-0.103538,-0.648471,-0.754165,6.49166e-07
1.5,-0.5,-1.5,-0.800887,-0.159251,-0.577251,2.74304e-05
1.75,-0.25,-1.25,-0.708679,0.00403273,-0.705519,4.13183e-06
2,-0.5,-1,-0.714331,-0.17106,-0.678579,1.64915e-05
2.25,-0.25,-0.75,-0.785201,-0.271384,-0.556606,3.74223e-06
1.5,0,-1,-0.704221,-0.0509703,-0.708148,2.16322e-05
1.75,0.25,-0.75,-0.790272,-0.148667,-0.594448,5.01793e-06
2,0,-1.5,-0.81877,-0.216527,-0.531725,1.81869e-05
