index,x,y
9,96,64
74,83,65
1,115,68
66,63,71
8,130,64
73,47,68
23,142,88
7,120,96
72,57,97
71,62,108
6,114,107
68,75,142
3,102,141
4,123,134
67,87,124
2,92,124
69,54,134
