index,x,y
93,63,59
28,115,60
114,73,88
49,105,87
95,78,83
30,99,83
129,88,93
64,91,93
96,84,89
31,94,89
94,83,99
29,95,100
84,41,118
19,136,118
77,58,117
12,120,117
20,131,137
85,49,137
82,66,131
17,112,131
83,60,141
18,118,141
