index,x,y
10,97,43
14,108,45
79,74,46
16,125,49
75,86,41
81,57,52
74,83,61
9,96,62
73,44,72
1,110,68
8,134,69
66,70,69
67,83,108
2,96,105
23,144,89
88,33,94
108,54,97
43,124,97
104,65,92
39,112,92
105,79,116
40,99,116
38,112,121
54,89,98
7,145,109
103,66,122
53,88,117
72,34,111
6,137,122
71,41,124
69,51,147
4,125,150
5,136,136
68,74,171
3,101,169
