index,x,y
93,65,61
28,112,62
84,36,96
19,140,98
77,53,101
97,81,82
32,96,82
12,126,100
95,77,79
30,101,79
129,88,96
64,91,96
96,83,91
31,94,91
114,82,102
49,97,102
94,81,102
29,97,103
20,143,123
78,65,109
13,111,108
41,114,107
106,64,108
85,35,123
27,116,114
92,61,115
91,69,126
26,109,126
83,50,138
82,63,129
17,115,129
18,128,138
89,85,161
24,94,161
87,78,166
22,100,166
