index,x,y
81,55,48
75,82,46
10,98,42
16,126,49
79,69,48
14,111,47
9,102,61
73,38,71
74,78,63
20,136,67
67,83,109
2,96,110
8,140,73
18,146,81
54,89,86
85,52,75
104,59,86
40,99,130
39,119,85
41,103,76
105,80,135
88,38,95
83,48,83
23,138,96
36,114,90
34,113,104
99,65,105
59,105,119
124,73,123
53,89,136
103,62,121
38,116,121
7,144,112
72,35,114
90,54,109
25,124,109
71,43,127
6,137,125
109,68,131
44,110,130
5,134,141
70,43,142
102,67,152
37,111,152
69,52,166
4,125,167
52,88,151
68,77,182
3,103,181
