index,x,y
93,64,62
28,113,63
114,62,66
49,101,89
30,95,82
95,81,83
130,86,87
65,93,87
96,86,92
31,92,92
94,84,94
29,94,94
84,53,124
77,63,125
12,116,125
19,125,126
85,56,139
