index,x,y
10,97,41
79,71,49
14,110,49
75,84,44
16,126,50
81,55,53
9,99,61
73,41,70
74,80,62
8,137,70
1,112,70
67,84,108
2,95,107
66,65,74
104,62,88
39,116,88
54,89,89
18,141,80
23,145,92
88,33,94
105,79,112
40,99,114
108,52,102
43,126,102
38,114,122
103,64,122
53,89,123
7,148,112
72,31,113
71,41,127
6,140,126
5,134,136
70,41,140
69,52,160
4,126,160
37,107,152
102,71,152
52,84,148
3,102,176
68,76,176
