index,x,y
93,62,60
28,115,60
114,75,91
49,104,90
95,77,82
30,100,81
129,88,95
64,91,95
96,84,89
31,94,89
94,82,100
29,96,101
19,137,114
84,41,115
77,57,114
12,121,114
78,65,113
106,64,112
13,113,113
85,42,132
20,136,133
82,67,128
17,111,128
83,57,141
18,121,141
