index,x,y
10,97,42
14,110,48
79,72,48
75,85,44
16,126,51
81,56,53
9,98,61
73,40,70
74,81,62
8,137,69
1,111,70
66,67,72
67,84,109
2,96,107
108,52,98
43,126,98
18,141,78
23,145,91
88,33,94
104,63,91
54,88,91
105,79,112
39,115,90
40,99,114
38,114,122
103,64,122
53,89,123
7,147,112
72,31,113
71,41,127
6,139,126
5,134,135
4,125,158
69,52,158
70,39,140
102,72,151
37,106,151
68,76,174
3,102,175
