index,x,y
93,63,61
28,114,62
97,80,80
32,97,81
95,76,81
30,101,81
49,100,98
129,88,95
64,91,96
114,79,100
96,84,90
31,94,90
19,139,108
84,40,111
77,55,110
94,82,101
12,123,109
29,97,102
85,38,127
78,66,113
106,64,109
13,112,113
41,113,112
20,139,129
27,116,117
92,64,117
82,67,126
17,111,126
83,53,141
18,125,141
