index,x,y
10,98,42
79,75,43
14,108,43
16,120,45
81,62,49
1,112,72
74,83,64
9,96,65
73,46,69
8,132,65
66,67,73
23,143,88
67,83,112
2,97,111
88,35,95
108,59,100
43,119,100
72,43,105
7,136,103
103,70,115
39,110,96
104,68,96
38,108,116
71,45,120
40,99,123
6,132,117
105,79,124
68,74,161
4,125,146
69,51,145
3,102,160
