index,x,y
93,64,60
28,113,62
114,69,78
49,108,79
30,96,81
95,80,83
130,87,86
65,93,86
96,86,91
31,93,91
129,89,96
94,85,95
29,93,95
12,117,122
77,62,123
84,51,125
19,127,126
85,59,138
20,117,138
