index,x,y
10,97,41
79,70,49
75,84,44
14,110,49
16,126,50
81,55,53
9,100,61
73,41,70
74,79,62
8,137,70
1,112,68
67,84,107
2,95,107
104,61,89
54,89,87
39,117,88
18,142,80
23,142,93
88,36,94
105,79,113
40,99,115
108,52,105
43,126,105
38,115,122
103,63,122
53,89,124
7,147,112
72,31,113
71,41,127
6,139,126
109,69,129
44,109,129
5,134,137
70,42,140
69,52,161
4,126,161
102,70,151
37,108,151
52,85,149
3,102,177
68,77,177
