index,x,y
16,107,27
81,72,29
11,101,44
15,124,37
80,56,39
76,82,45
12,124,66
77,58,65
93,77,69
28,101,69
84,38,86
19,142,87
85,28,104
97,83,94
32,95,94
128,85,102
63,94,103
111,45,100
46,133,100
78,68,98
13,109,98
27,118,104
20,148,107
41,113,98
106,65,100
92,59,107
83,41,128
18,138,127
91,70,120
26,108,120
90,56,137
25,122,137
110,63,137
45,124,128
87,73,165
22,105,165
89,83,164
24,96,163
86,61,164
21,117,164
66,46,148
1,132,148
70,44,158
5,134,158
67,89,155
69,45,169
4,133,169
