index,x,y
10,98,42
79,74,44
14,107,42
16,120,44
81,63,48
1,112,72
73,46,69
74,83,65
9,96,66
8,131,64
66,67,74
23,143,88
67,82,113
88,35,94
2,97,113
72,46,104
7,134,102
108,59,102
43,119,102
103,70,114
104,69,98
39,110,98
38,107,115
71,46,120
6,131,117
68,74,159
105,77,126
40,101,126
4,125,146
69,52,145
3,102,159
