index,x,y
16,112,29
81,67,30
11,104,52
76,76,56
80,52,46
15,128,43
12,124,64
77,59,64
93,80,69
28,98,70
19,138,81
84,41,80
111,49,90
46,129,91
85,29,98
20,148,94
78,70,93
32,95,92
13,107,93
97,83,93
128,84,102
63,95,103
27,120,99
41,112,94
92,57,102
106,65,97
18,141,123
83,39,126
90,52,136
25,125,136
110,62,137
45,115,137
87,74,169
89,83,165
24,96,164
22,104,169
70,44,156
5,134,157
86,62,168
21,116,168
67,88,156
2,91,155
102,74,164
37,104,164
69,52,178
4,127,178
68,83,186
3,96,186
