index,x,y
14,104,43
1,113,70
74,83,67
9,96,67
66,66,70
79,74,43
8,129,62
73,47,67
23,144,88
88,33,93
67,83,119
7,127,100
72,51,101
2,96,120
108,63,100
43,116,101
6,125,113
71,53,116
68,74,151
3,104,151
4,125,141
69,52,142
