index,x,y
81,58,41
75,78,49
10,102,46
16,124,41
101,61,62
36,121,64
76,81,57
11,98,57
15,144,59
80,43,64
20,141,72
85,37,75
67,80,118
2,99,115
54,90,86
41,105,77
106,76,80
83,34,100
18,144,99
92,68,88
61,101,105
126,77,107
99,67,116
34,111,116
90,53,126
47,120,127
25,125,126
112,58,129
60,115,123
125,63,124
71,37,126
6,142,125
7,156,119
127,69,126
62,109,126
59,101,140
124,76,141
5,134,150
70,45,151
102,68,159
37,110,159
52,89,156
40,98,163
105,81,164
69,54,177
4,126,175
3,105,186
68,76,187
