index,x,y
10,99,41
14,107,42
16,118,41
79,73,44
1,112,72
74,83,66
8,130,62
9,96,66
73,47,68
66,67,72
81,66,51
23,144,88
88,34,94
67,82,115
2,97,115
72,48,102
7,130,101
108,61,103
43,117,103
71,49,118
6,128,115
68,74,153
3,103,151
4,125,144
69,52,144
