index,x,y
14,104,43
1,112,70
79,74,43
74,83,67
9,96,67
66,67,70
8,129,61
73,48,68
23,144,88
88,33,94
67,83,118
7,128,100
72,50,101
2,96,118
108,62,102
43,117,103
71,51,117
6,126,114
68,74,152
3,104,151
4,126,142
69,52,143
