index,x,y
81,57,42
75,78,49
10,102,46
16,123,41
36,121,65
101,60,63
76,82,57
11,97,57
20,141,70
80,44,64
85,37,74
67,80,117
2,99,114
54,89,85
41,104,77
83,34,99
106,76,80
18,143,98
92,69,89
61,101,105
126,77,107
99,67,116
34,111,116
90,53,125
47,120,128
25,125,125
112,59,128
125,63,124
60,115,124
7,153,116
71,37,126
6,143,124
127,68,125
62,110,126
124,76,140
59,101,139
5,134,149
70,45,151
102,68,158
37,110,158
52,89,155
40,98,163
105,80,164
69,53,177
4,126,175
3,105,186
68,75,187
