index,x,y
12,125,69
15,122,36
77,53,74
80,54,39
11,99,38
93,71,64
28,107,64
84,35,91
19,141,91
32,95,87
97,83,87
129,88,96
64,91,98
96,83,96
31,95,96
94,80,104
29,98,104
78,66,103
13,111,103
41,114,102
20,145,117
114,86,102
49,93,102
106,64,104
85,34,119
27,117,110
92,61,111
91,69,124
26,109,126
83,46,136
18,132,136
86,61,148
21,117,148
87,74,163
22,104,163
89,84,162
24,95,161
