index,x,y
1,113,68
9,96,66
74,83,67
66,65,70
8,129,62
73,47,67
23,144,88
88,33,93
7,122,98
72,55,99
6,117,109
71,61,111
68,74,148
67,84,127
2,95,126
3,104,148
4,125,137
69,52,139
