index,x,y
93,64,61
28,113,62
84,37,97
19,140,101
97,81,81
32,96,81
95,76,80
30,101,80
12,125,102
77,54,103
129,88,95
64,91,95
96,83,91
31,94,90
114,82,102
49,98,102
94,81,102
29,97,102
78,66,111
13,111,111
41,113,109
106,63,108
85,36,125
20,142,125
27,117,115
92,61,116
91,69,125
82,66,128
17,112,128
26,109,125
83,51,140
18,127,140
89,86,161
24,94,161
87,79,168
22,99,168
