index,x,y
10,97,42
14,108,45
79,74,46
16,125,49
75,86,41
81,57,52
74,83,61
9,96,61
73,43,71
8,135,69
1,110,68
66,69,68
67,83,109
2,96,108
23,144,90
88,33,94
108,54,97
43,124,97
104,65,91
39,113,91
105,80,117
40,98,117
54,89,97
38,112,122
103,66,122
53,88,119
7,145,110
72,33,112
6,137,123
71,40,125
69,51,148
4,125,151
5,137,137
68,73,172
3,102,172
