index,x,y
81,57,42
75,79,48
10,102,46
16,123,41
101,60,63
36,121,66
11,96,57
76,83,58
20,141,70
80,45,64
85,38,73
67,80,115
2,99,112
54,90,84
41,103,77
83,34,98
106,76,79
18,142,97
61,101,106
126,77,107
99,66,116
34,111,115
90,53,122
25,125,123
47,119,126
112,59,126
7,152,115
60,115,125
71,36,126
125,63,125
6,142,125
127,68,125
124,76,139
59,101,138
62,111,129
5,133,149
70,45,151
102,67,158
37,110,157
52,89,155
105,80,164
40,98,162
69,53,176
4,126,175
3,105,186
68,75,186
