index,x,y
93,62,59
28,115,60
114,73,88
49,105,87
95,78,83
30,99,82
129,88,94
64,91,95
96,84,89
31,94,89
94,83,99
29,95,101
84,41,116
19,137,116
77,58,117
12,120,117
85,46,135
20,132,136
82,67,130
17,111,130
83,59,141
18,119,141
