index,x,y
81,57,43
10,102,46
16,123,41
75,79,48
101,61,63
36,120,67
76,83,58
11,95,58
20,141,69
80,46,64
85,38,73
67,80,112
2,99,110
54,89,84
41,102,76
83,34,97
106,77,79
18,142,96
61,101,106
126,77,107
99,66,116
34,112,115
90,53,121
25,125,121
112,59,126
47,119,126
7,152,115
71,37,126
6,142,124
125,63,125
60,115,125
124,76,139
59,102,137
5,133,148
70,45,150
102,67,157
37,110,157
52,89,154
40,98,162
105,80,163
69,53,176
4,126,175
3,105,185
68,75,186
