index,x,y
79,75,44
10,98,43
14,108,43
16,123,47
81,61,50
74,83,63
9,96,63
1,111,71
73,46,70
8,133,67
66,69,72
23,143,89
67,82,108
2,97,107
88,35,95
108,58,99
43,120,99
72,40,107
7,139,105
104,67,95
39,111,95
40,98,119
103,69,117
38,109,118
105,80,121
6,135,119
71,43,122
4,125,147
69,52,145
68,74,165
3,102,164
