index,x,y
10,97,41
79,70,47
75,83,46
14,111,48
16,127,50
81,54,52
73,41,71
9,101,62
74,78,63
20,137,62
8,136,72
67,84,112
2,95,113
18,147,79
54,89,87
104,60,88
39,117,89
40,98,123
105,80,129
88,38,94
23,139,94
103,63,121
53,89,127
59,106,115
38,115,121
7,143,111
72,36,113
124,72,119
108,48,116
43,130,116
71,42,127
6,138,125
109,68,131
44,110,131
5,134,138
70,42,141
69,52,164
102,68,152
37,110,152
4,126,164
52,87,150
68,77,180
3,102,179
