index,x,y
93,66,61
28,112,62
84,36,94
19,140,96
77,53,98
12,126,97
97,81,82
32,96,82
95,76,79
30,101,79
129,88,95
64,91,97
96,83,92
31,94,92
49,97,102
114,82,103
94,81,103
29,97,103
20,143,122
78,65,107
13,111,107
41,114,106
85,34,122
106,64,108
27,116,113
92,62,114
91,68,126
26,110,126
83,49,138
82,62,130
17,116,130
18,129,138
87,77,166
89,85,161
24,94,161
22,101,166
