index,x,y
10,97,41
79,70,46
75,83,46
14,111,47
16,127,50
81,54,51
9,101,61
73,40,71
74,78,63
20,137,62
8,137,72
67,84,111
2,95,113
18,148,80
54,89,86
104,60,88
40,99,126
39,117,89
105,80,130
88,38,94
23,138,95
59,106,115
103,63,120
53,89,131
38,115,120
7,144,112
124,72,120
72,36,114
90,55,107
25,123,107
108,44,116
43,134,116
71,42,127
6,137,125
109,68,131
44,110,131
5,134,139
70,43,142
102,67,152
37,111,152
69,52,165
4,126,165
52,87,150
68,77,181
3,103,180
