index,x,y
12,125,68
15,122,36
77,55,70
80,55,39
11,100,39
93,72,64
28,106,64
84,35,90
19,142,91
97,83,90
32,95,89
129,88,97
64,91,97
96,82,97
31,95,98
78,67,102
94,81,103
29,97,103
13,111,102
41,114,101
20,146,115
85,33,116
106,64,103
27,117,109
114,87,103
49,92,103
92,60,111
91,69,123
26,109,124
18,135,135
83,43,135
86,61,147
21,117,147
87,73,163
22,105,163
89,84,162
24,95,161
