index,x,y
10,97,42
14,109,48
79,72,47
16,125,49
75,85,43
81,56,53
74,83,61
9,96,61
73,42,70
8,136,69
66,69,69
1,110,69
67,83,110
2,96,108
23,146,90
88,32,94
108,52,97
43,126,97
104,64,90
39,114,90
54,89,94
105,80,115
40,98,117
38,113,121
103,66,121
53,89,121
7,146,111
72,32,113
71,41,126
6,138,125
69,52,154
4,125,155
5,136,135
70,36,141
102,73,151
37,106,151
3,102,174
68,75,173
