index,x,y
93,67,62
28,111,62
12,127,91
84,36,93
19,140,94
77,52,93
97,82,84
32,96,84
30,100,80
129,88,94
64,91,95
96,82,93
31,94,93
49,94,104
114,85,105
94,80,103
29,98,103
78,66,104
13,111,104
20,144,120
41,114,104
106,63,106
85,35,121
27,116,112
92,61,113
91,68,126
26,110,126
83,48,137
18,130,137
86,59,146
87,76,164
22,102,164
21,119,146
89,85,162
24,94,161
