index,x,y
93,62,60
28,115,60
114,74,89
49,105,88
95,78,83
30,99,82
129,88,94
64,91,94
96,84,89
31,94,89
94,83,100
29,95,101
19,137,115
84,41,115
77,58,116
12,120,116
13,114,113
78,64,113
85,43,133
20,134,135
82,67,129
17,111,129
83,59,140
18,119,141
