index,x,y
12,124,65
77,57,65
15,122,36
80,56,38
76,84,38
11,99,39
93,75,67
28,103,67
84,35,89
19,142,90
32,95,92
97,83,93
128,86,100
63,93,102
78,68,100
13,109,100
20,147,111
41,113,100
106,64,101
27,117,107
85,30,113
92,60,109
111,44,103
46,134,103
83,42,130
91,70,121
26,108,122
18,137,131
90,57,136
25,121,136
87,73,164
22,105,164
86,59,150
21,119,150
89,84,163
24,95,162
70,45,160
5,132,160
69,45,167
4,133,167
