index,x,y
12,124,65
77,56,66
15,122,36
76,84,38
11,98,39
80,56,38
93,74,65
28,104,65
84,35,90
19,142,90
32,95,91
97,83,92
129,88,98
128,88,94
63,93,98
78,67,101
64,91,100
13,109,100
41,113,101
20,147,113
27,117,108
106,64,102
85,31,114
111,44,103
92,60,110
46,135,103
83,42,132
91,70,122
26,108,122
18,136,132
90,55,134
25,124,134
86,60,148
87,73,163
22,105,163
21,118,149
89,84,162
24,95,161
70,45,161
5,133,161
69,42,165
4,136,165
