index,x,y
10,97,43
14,108,45
79,74,45
16,125,49
75,87,42
81,57,51
74,83,63
9,96,63
1,110,68
73,44,72
8,134,69
66,70,69
23,143,89
67,82,108
2,97,106
108,57,97
43,122,98
88,35,95
104,66,92
39,112,92
105,80,116
40,98,116
38,111,121
7,144,108
103,67,121
72,35,111
6,136,121
53,89,118
71,42,124
4,125,149
69,51,146
5,136,137
68,74,169
3,101,169
