index,x,y
93,66,61
28,111,62
84,36,93
19,140,95
77,52,95
12,126,94
97,81,82
32,96,82
95,77,78
30,101,79
129,88,94
64,91,95
96,83,92
31,94,92
114,84,103
49,95,103
94,81,103
29,98,103
78,65,106
13,111,106
20,143,121
41,114,105
106,64,107
85,34,121
27,116,113
92,61,114
91,68,126
26,110,126
83,49,138
18,129,138
82,62,130
17,116,130
86,58,145
21,120,145
87,76,165
22,102,165
89,85,162
24,94,161
