index,x,y
10,97,41
79,70,48
75,83,45
14,110,48
16,127,50
81,55,52
9,101,61
73,41,70
74,78,63
8,136,70
67,84,108
2,95,107
1,113,66
18,145,78
54,89,87
39,117,88
104,61,88
23,141,93
88,36,94
105,80,118
40,98,117
108,52,107
43,126,107
103,63,121
38,115,122
53,89,124
7,145,111
72,34,113
59,108,110
124,71,118
71,41,127
6,139,126
109,69,129
44,109,129
5,134,137
70,41,141
69,52,162
4,126,162
102,69,152
37,109,152
52,86,150
3,102,177
68,77,178
