index,x,y
81,56,45
75,80,49
10,102,48
16,124,43
79,75,44
14,111,44
101,60,65
36,121,69
20,141,69
76,87,60
11,92,60
85,39,72
67,80,108
2,98,105
54,89,83
41,101,76
83,35,96
106,77,79
18,142,95
99,66,116
34,112,116
88,32,96
126,77,107
61,101,107
90,54,120
25,124,119
112,59,124
47,119,125
7,152,114
71,38,125
6,141,124
72,24,115
125,63,125
60,115,125
59,102,136
124,75,138
5,133,147
70,45,149
102,67,155
37,111,155
53,89,146
52,89,153
40,99,161
105,80,162
69,54,174
4,125,174
3,104,184
68,76,185
