index,x,y
14,103,42
1,113,69
74,83,66
9,96,66
66,66,70
79,74,43
8,129,62
73,48,67
23,144,88
88,34,93
7,123,99
72,54,100
67,84,124
2,95,126
43,115,99
108,63,99
6,120,111
71,58,113
68,74,150
3,104,151
4,125,139
69,52,141
