index,x,y
93,64,59
28,114,60
114,72,85
49,107,84
95,79,84
30,98,84
130,84,83
129,88,91
64,91,87
65,95,83
96,84,90
31,94,90
94,84,98
29,94,99
77,59,119
12,119,119
19,132,123
84,46,123
82,67,133
17,111,133
85,52,139
20,126,139
83,62,142
18,116,142
