index,x,y
93,64,58
28,114,60
114,71,83
49,108,82
30,98,83
95,80,84
130,84,83
65,94,84
129,88,91
64,91,85
96,84,90
31,94,90
29,93,97
94,84,97
12,118,121
19,131,124
84,47,124
77,61,121
82,68,132
17,110,132
85,55,139
20,123,139
83,64,141
18,114,141
