index,x,y
93,63,60
28,114,60
114,75,92
49,104,91
97,80,78
32,97,80
95,76,81
30,100,81
96,84,89
129,88,95
64,91,95
31,94,89
94,82,100
19,138,113
84,40,112
29,96,101
77,56,112
12,122,113
78,66,113
106,64,111
13,112,113
85,41,131
20,137,131
41,113,116
82,67,126
17,111,126
83,56,141
18,122,141
