index,x,y
10,98,42
14,108,44
79,75,44
16,124,48
81,59,50
74,83,63
9,96,63
1,110,69
73,45,71
66,70,69
8,133,68
23,143,89
108,58,97
67,82,108
2,97,107
43,120,97
88,35,95
104,66,93
39,112,93
105,80,118
40,98,117
38,110,118
7,142,106
103,68,119
72,37,110
6,135,119
71,43,123
53,89,116
4,125,147
69,52,145
5,135,137
68,74,167
3,102,166
