index,x,y
16,108,27
81,71,29
12,123,66
15,123,36
80,57,37
77,57,66
11,101,41
76,84,38
93,76,68
28,101,68
84,35,88
19,142,89
85,29,110
97,83,93
32,95,93
128,85,101
63,94,102
20,149,109
78,67,99
13,110,99
111,44,102
41,112,100
27,118,107
46,134,102
106,64,101
92,60,109
83,42,129
18,137,129
91,70,121
26,108,121
90,57,136
25,121,136
87,73,165
22,105,165
89,84,163
24,95,162
86,60,158
21,119,158
66,46,151
1,133,151
70,46,160
5,132,160
69,45,167
4,134,167
