index,x,y
1,113,68
9,96,64
74,83,66
66,64,70
8,129,62
73,47,67
23,143,88
88,32,93
7,121,97
72,57,98
6,117,109
71,61,110
68,74,146
3,103,146
67,85,128
2,94,127
4,125,136
69,52,138
