index,x,y
81,56,45
75,79,48
10,101,47
16,124,42
101,61,64
79,76,44
14,113,44
36,120,68
20,140,69
76,86,59
11,93,59
85,39,72
67,80,111
2,98,109
54,89,84
41,102,76
83,35,97
106,77,79
18,142,95
126,77,107
61,101,107
99,66,116
34,112,116
90,54,120
25,124,120
112,59,125
47,119,126
7,151,114
71,37,125
6,141,124
125,63,125
60,115,124
72,29,118
59,102,137
124,76,138
5,134,148
70,45,149
102,67,156
37,111,156
53,89,147
52,89,154
40,98,161
105,80,163
69,53,175
4,126,174
3,105,185
68,76,186
