index,x,y
10,97,41
75,83,46
79,70,47
14,110,48
16,127,50
81,55,52
73,41,70
9,101,62
74,78,63
8,136,71
20,136,61
67,84,110
2,95,111
18,147,78
54,89,86
104,61,88
39,117,89
40,99,119
105,80,124
88,37,94
23,140,94
108,50,111
43,128,111
103,63,121
53,89,125
38,115,121
7,144,111
59,107,113
72,35,113
124,71,118
71,42,127
6,138,125
109,69,130
44,109,130
5,134,138
70,42,141
69,52,163
4,126,163
102,68,152
37,110,152
52,87,150
68,77,179
3,102,179
