index,x,y
93,64,59
28,113,60
114,70,81
49,108,81
30,98,83
95,80,83
130,87,85
65,92,85
96,85,90
31,93,90
129,88,95
94,85,97
29,93,97
12,117,121
77,61,122
84,49,125
19,129,126
82,68,132
17,110,132
85,57,139
20,121,140
83,66,139
18,112,139
