index,x,y
81,58,41
16,123,40
75,78,49
10,102,47
36,121,63
101,60,62
11,101,55
76,80,57
15,143,60
80,42,64
20,142,74
85,37,76
67,79,117
2,99,113
41,106,77
106,75,81
83,33,101
54,90,87
18,144,100
27,111,86
92,67,88
61,101,105
126,77,106
99,67,116
34,110,116
47,120,127
90,52,127
25,126,127
60,115,124
112,58,128
125,63,125
71,37,127
6,142,125
127,69,126
62,109,126
124,76,141
59,101,140
5,134,150
70,45,152
102,68,159
37,110,159
52,89,156
40,98,163
105,81,164
69,54,178
4,126,176
3,105,186
68,76,187
