index,x,y
10,97,42
79,73,47
14,109,47
16,125,49
75,85,42
81,57,53
74,83,61
9,96,61
73,43,71
8,135,69
66,70,69
1,110,69
67,83,110
2,96,109
23,146,90
88,32,94
108,53,97
43,125,97
104,65,90
39,113,90
54,89,95
105,80,116
40,98,117
38,112,122
103,66,122
53,89,120
7,146,111
72,32,113
71,41,126
6,138,124
4,125,153
69,52,152
5,137,137
70,36,141
68,74,172
3,102,173
