index,x,y
93,63,59
28,114,60
114,72,87
49,106,86
95,78,83
30,98,83
129,88,93
64,91,92
96,84,89
31,94,89
94,83,99
29,95,100
84,42,119
19,136,119
77,58,118
12,120,118
82,66,132
17,112,132
85,50,138
20,128,139
83,61,142
18,117,142
