index,x,y
16,107,27
81,73,29
11,102,48
15,126,39
80,54,42
76,79,51
12,123,65
77,59,65
93,78,69
28,100,69
84,39,82
19,142,85
85,29,102
111,46,99
32,95,94
46,132,99
97,83,94
78,70,97
128,85,102
63,94,103
13,108,97
20,147,104
41,113,96
27,119,102
106,65,99
92,58,105
83,40,127
18,139,126
91,70,119
26,108,119
90,54,137
110,63,138
25,124,137
87,73,167
89,83,165
24,96,164
22,105,167
86,61,165
21,117,166
70,44,158
5,134,158
67,89,156
2,91,155
102,74,165
37,104,165
69,51,174
4,128,175
